Time,Centre position X,Centre position Y
0.000,,
0.210,287,246
0.320,287,248
0.450,285,249
0.560,282,249
0.670,279,249
0.790,273,249
0.900,270,251
1.020,267,251
1.130,263,252
1.240,258,252
1.360,250,253
1.480,242,252
1.610,232,251
1.720,226,252
1.840,220,251
1.950,213,251
2.070,205,252
2.180,205,251
2.300,205,251
2.410,205,251
2.530,204,251
2.650,204,251
2.760,204,251
2.870,204,251
2.990,200,251
3.110,196,252
3.220,194,252
3.330,196,252
3.450,200,251
3.570,198,251
3.690,195,251
3.810,194,251
3.920,195,251
4.040,196,251
4.150,197,251
4.280,198,251
4.390,198,251
4.500,197,251
4.620,191,250
4.740,185,250
4.860,178,251
4.970,173,251
5.080,168,250
5.200,164,252
5.310,163,251
5.430,165,250
5.540,166,251
5.660,166,251
5.770,167,251
5.880,168,250
6.000,171,250
6.110,173,251
6.230,180,252
6.350,188,253
6.460,199,253
6.580,211,251
6.700,220,250
6.820,227,250
6.930,237,249
7.040,248,249
7.140,252,249
7.260,256,248
7.380,257,249
7.500,260,249
7.620,261,249
7.730,261,249
7.840,262,249
7.960,264,247
8.070,265,247
8.180,265,247
8.300,267,247
8.410,268,247
8.530,272,247
8.650,277,249
8.770,279,249
8.890,281,248
9.000,284,247
9.120,287,247
9.230,294,247
9.350,309,246
9.470,325,248
9.580,330,250
9.690,336,251
9.820,333,249
9.940,333,249
10.050,332,249
10.170,332,248
10.280,330,247
10.400,330,249
10.520,333,251
10.640,334,255
10.760,331,254
10.870,329,254
10.980,328,253
11.110,327,252
11.220,325,251
11.330,323,249
11.460,320,246
11.580,320,247
11.700,320,247
11.810,320,247
11.940,320,248
12.050,320,248
12.160,319,248
12.360,318,247
12.950,288,265
13.080,287,268
13.190,286,270
13.300,285,271
13.410,286,270
13.530,287,267
13.800,290,254
13.920,289,250
14.040,288,248
14.150,285,248
14.260,282,248
14.380,282,247
14.500,283,248
14.610,278,249
14.730,271,250
14.840,260,251
14.960,251,250
15.060,252,251
15.190,255,251
15.310,258,250
15.430,260,250
15.550,259,251
15.660,258,251
15.780,260,249
15.890,264,249
16.010,264,250
16.130,266,250
16.250,271,251
16.370,272,252
16.490,273,252
16.600,275,253
16.720,275,253
16.830,275,252
16.950,273,252
17.060,273,253
17.170,275,254
17.290,274,254
17.400,275,254
17.510,274,254
17.630,274,254
17.740,274,254
17.860,274,254
17.980,275,255
18.090,275,256
18.200,275,256
18.320,275,256
18.430,275,256
18.550,274,255
18.660,273,254
18.780,273,253
18.890,274,252
19.010,278,250
19.130,279,249
19.260,281,248
19.370,282,247
19.500,282,247
19.620,282,247
19.740,282,246
19.860,282,245
19.980,282,245
20.090,282,245
20.210,281,246
20.330,281,246
20.450,281,246
20.570,281,246
20.690,281,246
20.800,281,246
20.920,282,245
21.040,283,244
21.160,283,243
21.280,283,243
21.390,283,244
21.500,283,244
21.620,282,245
21.730,282,246
21.850,285,246
21.960,290,246
22.080,294,245
22.190,314,246
22.310,323,247
22.420,325,247
22.540,322,246
22.660,321,246
22.780,322,247
22.890,322,247
23.010,321,248
23.120,321,248
23.230,321,249
23.350,321,248
23.460,314,247
23.580,297,247
23.690,294,249
23.800,292,251
23.910,291,253
24.030,289,257
24.150,289,260
24.260,287,265
24.380,286,267
24.500,286,268
24.610,286,267
24.730,286,267
24.840,286,268
24.970,286,268
25.080,289,267
25.200,292,270
25.320,295,272
25.440,296,272
25.550,296,271
25.660,297,269
25.770,297,269
25.890,297,269
26.190,295,252
26.300,296,250
26.790,289,264
26.900,288,266
27.010,286,270
27.120,285,271
27.230,286,270
27.340,286,271
27.450,287,265
27.610,290,253
27.720,290,250
27.830,290,248
27.940,290,248
28.050,288,248
28.170,286,248
28.290,281,249
28.400,273,249
28.510,265,250
28.620,252,252
28.730,245,252
28.840,237,252
28.950,229,252
29.080,220,251
29.200,214,251
29.320,208,251
29.430,208,251
29.540,207,252
29.650,205,252
29.770,203,252
29.890,202,252
30.000,201,251
30.120,197,251
30.240,194,251
30.350,191,252
30.460,190,251
30.580,187,251
30.690,187,251
30.810,187,251
30.920,183,251
31.040,178,250
31.160,171,250
31.280,168,250
31.400,166,250
31.520,164,250
31.630,164,251
31.750,165,252
31.860,164,254
31.970,162,254
32.080,160,255
32.220,160,255
32.330,161,255
32.440,162,254
32.560,163,254
32.670,162,254
32.780,164,254
32.890,169,252
33.010,170,251
33.130,173,252
33.250,176,253
33.360,176,253
33.480,176,254
33.600,176,254
33.730,176,254
33.850,177,254
33.960,177,254
34.080,176,254
34.190,176,254
34.310,176,254
34.420,175,254
34.540,175,254
34.660,175,254
34.780,175,254
34.910,175,254
35.030,174,254
35.140,174,253
35.260,173,254
35.380,172,255
35.500,172,254
35.610,172,256
35.720,172,256
35.830,173,254
35.950,175,253
36.070,183,252
36.190,191,252
36.310,205,251
36.420,215,249
36.530,225,249
36.650,237,248
36.770,244,249
36.890,252,248
37.010,257,248
37.130,257,249
37.240,257,248
37.360,258,249
37.470,260,250
37.590,261,251
37.700,262,252
37.810,263,251
37.930,263,252
38.040,264,251
38.160,263,251
38.270,264,251
38.390,263,251
38.510,265,251
38.620,265,251
38.750,265,251
38.860,265,251
38.970,264,251
39.100,262,250
39.210,265,248
39.320,270,247
39.440,273,245
39.560,275,244
39.670,275,244
39.790,274,244
39.910,274,244
40.020,275,245
40.140,275,244
40.250,275,244
40.370,275,244
40.490,275,244
40.600,275,244
40.720,275,244
40.840,275,244
40.960,275,244
41.070,275,244
41.190,275,244
41.290,274,244
41.420,275,244
41.530,274,244
41.640,274,245
41.750,275,244
41.860,275,244
41.990,277,241
42.100,280,238
42.230,281,236
42.330,281,236
42.450,281,237
42.560,280,238
42.680,281,238
42.800,282,238
42.910,282,239
43.030,282,240
43.150,279,243
43.270,279,246
43.380,281,246
43.490,281,247
43.600,280,247
43.720,279,247
43.830,279,247
43.950,280,248
44.070,283,248
44.190,283,248
44.320,284,246
44.430,286,246
44.550,289,247
44.670,292,247
44.790,322,253
44.910,327,252
45.020,334,253
45.140,347,253
45.240,356,254
45.360,365,254
45.470,374,253
45.600,378,253
45.720,381,251
45.840,385,250
45.950,389,250
46.070,390,250
46.180,393,250
46.300,400,252
46.410,409,253
46.520,415,253
46.640,417,254
46.750,419,254
46.880,418,252
46.990,417,252
47.100,418,251
47.230,419,250
47.350,420,250
47.460,422,250
47.580,421,251
47.690,424,251
47.800,425,251
47.920,427,251
48.030,428,251
48.160,423,250
48.280,428,252
48.390,428,252
48.490,427,251
48.610,428,251
48.720,427,252
48.830,429,253
48.940,428,252
49.060,421,251
49.180,418,251
49.300,419,251
49.410,419,252
49.520,418,253
49.640,414,251
49.760,411,248
49.880,407,247
49.990,407,246
50.100,404,248
50.220,398,248
50.330,391,249
50.450,385,251
50.570,379,251
50.690,373,251
50.800,363,252
50.920,354,253
51.030,345,253
51.150,334,253
51.260,326,253
51.370,320,253
51.490,317,251
51.600,316,252
51.720,315,253
51.830,314,253
51.960,313,252
52.080,312,251
52.200,312,252
52.320,312,251
52.430,312,251
52.550,311,252
52.670,310,253
52.780,309,254
52.900,308,255
53.020,308,255
53.140,308,255
53.250,309,254
53.360,309,254
53.480,309,254
53.590,309,254
53.710,309,255
53.820,309,254
53.940,309,254
54.050,309,254
54.170,309,254
54.290,309,254
54.400,309,254
54.510,308,255
54.630,309,255
54.740,309,255
54.860,309,255
54.980,309,255
55.090,309,255
55.250,308,254
55.370,310,253
55.470,310,250
55.590,305,248
55.710,296,246
55.820,295,246
55.930,294,246
56.060,287,246
56.170,279,246
56.280,271,247
56.390,261,248
56.520,246,249
56.630,234,249
56.750,228,248
56.870,227,247
56.990,222,247
57.110,213,249
57.230,208,248
57.340,205,248
57.460,204,249
57.570,203,248
57.690,202,249
57.810,201,248
57.930,201,248
58.040,202,248
58.160,203,249
58.270,204,249
58.380,205,250
58.500,205,251
58.610,204,251
58.720,201,251
58.840,195,250
58.970,189,250
59.080,193,249
59.210,195,249
59.330,196,249
59.440,196,249
59.560,192,249
59.670,189,250
59.800,191,250
59.920,191,250
60.030,192,250
60.140,194,250
60.240,195,251
60.360,194,252
60.480,195,252
60.600,197,251
60.710,201,253
60.820,207,254
60.940,214,254
61.050,221,253
61.170,228,253
61.280,235,251
61.400,242,252
61.510,243,252
61.640,242,251
61.750,241,252
61.880,238,252
61.990,238,253
62.110,237,253
62.230,237,253
62.340,238,253
62.460,238,251
62.580,240,250
62.700,244,250
62.810,243,252
62.920,245,251
63.040,248,250
63.150,249,251
63.270,249,252
63.390,250,252
63.510,249,253
63.620,249,252
63.750,249,252
63.860,248,252
63.980,248,253
64.090,248,252
64.210,248,252
64.330,247,251
64.460,247,252
64.570,247,251
64.690,247,251
64.800,246,251
64.910,246,251
65.030,246,251
65.150,246,251
65.260,246,252
65.380,246,253
65.500,245,252
65.620,245,252
65.730,244,252
65.850,243,253
65.980,243,252
66.100,243,252
66.210,242,252
66.330,242,252
66.450,243,252
66.570,242,252
66.690,242,252
66.810,242,252
66.920,241,252
67.040,240,252
67.150,239,251
67.270,238,251
67.380,238,251
67.500,236,250
67.620,236,249
67.740,236,249
67.850,236,249
67.980,235,249
68.100,235,249
68.210,232,248
68.340,228,248
68.460,224,250
68.580,215,249
68.690,206,250
68.810,200,249
68.930,191,250
69.050,185,249
69.170,181,249
69.290,173,248
69.410,168,248
69.540,172,249
69.650,174,250
69.780,172,249
69.900,172,249
70.020,172,249
70.140,171,249
70.250,171,248
70.380,171,248
70.490,170,248
70.610,170,248
70.730,171,248
70.850,171,248
70.970,169,248
71.090,170,248
71.210,170,248
71.330,171,248
71.450,173,251
71.560,175,252
71.680,177,252
71.790,181,250
71.920,188,249
72.040,197,248
72.160,206,248
72.270,217,249
72.390,224,250
72.500,234,250
72.630,239,250
72.740,247,250
72.860,251,250
72.980,257,251
73.100,258,249
73.210,259,249
73.330,258,250
73.440,258,250
73.560,261,251
73.670,263,251
73.780,265,251
73.890,266,251
74.010,265,252
74.130,266,252
74.240,266,252
74.350,266,252
74.470,266,252
74.580,267,252
74.700,268,253
74.810,270,254
74.930,270,255
75.040,268,253
75.160,266,252
75.270,265,251
75.390,266,249
75.500,266,249
75.630,267,249
75.740,267,249
75.850,267,249
75.970,267,249
76.090,267,249
76.210,267,249
76.320,270,249
76.440,273,248
76.560,273,247
76.670,275,246
76.780,276,245
76.900,276,245
77.020,277,244
77.140,277,243
77.260,278,243
77.380,277,243
77.500,277,244
77.610,276,244
77.730,275,246
77.840,277,247
77.950,279,248
78.080,281,249
78.200,281,249
78.320,281,250
78.440,282,251
78.550,282,251
78.680,283,252
78.800,282,252
78.910,282,252
79.030,283,252
79.140,282,251
79.260,283,249
79.370,286,251
79.480,292,252
79.600,307,251
79.720,316,253
79.830,330,252
79.950,339,252
80.060,345,252
80.180,352,253
80.290,356,252
80.410,360,254
80.520,361,253
80.640,360,253
80.760,360,253
80.880,360,254
80.990,361,254
81.110,360,253
81.220,360,253
81.330,360,254
81.450,360,253
81.570,362,253
81.680,369,253
81.800,379,253
81.910,384,252
82.030,391,251
82.140,394,251
82.270,401,251
82.380,404,253
82.500,408,253
82.620,410,253
82.730,411,254
82.880,416,256
82.990,414,256
83.090,407,254
83.230,407,254
83.340,415,256
83.460,406,253
83.580,409,253
83.690,404,250
83.810,402,250
83.930,398,251
84.050,396,251
84.160,394,251
84.280,386,251
84.400,377,252
84.510,369,251
84.620,363,251
84.740,354,250
84.860,345,249
84.980,342,249
85.100,341,248
85.220,341,248
85.340,340,248
85.460,341,249
85.570,343,249
85.700,342,248
85.800,343,248
85.920,343,248
86.030,344,249
86.150,340,249
86.270,329,250
86.390,323,249
86.510,320,249
86.630,319,249
86.750,319,249
86.870,319,248
86.980,318,249
87.100,319,249
87.210,319,249
87.330,319,249
87.440,318,249
87.550,315,249
87.660,313,251
87.780,311,252
87.890,310,252
88.010,310,252
88.120,309,253
88.230,307,253
88.350,307,254
88.460,307,254
88.580,307,256
88.690,304,257
88.800,301,259
88.920,301,259
89.040,301,259
89.160,301,259
89.270,298,260
89.380,299,260
89.500,297,263
89.620,299,260
89.730,297,262
89.850,297,262
89.970,300,259
90.090,296,262
90.210,297,261
90.320,304,257
90.440,299,256
90.610,294,256
90.730,295,255
90.850,296,255
90.960,294,256
91.090,295,256
91.230,293,257
91.350,295,256
91.470,295,249
91.590,289,247
91.710,290,247
91.820,291,246
91.940,291,246
92.050,290,247
92.170,287,248
92.280,282,248
92.400,271,249
92.520,262,250
92.630,262,250
92.740,262,249
92.860,262,248
92.980,261,248
93.110,260,249
93.220,249,251
93.340,238,252
93.460,229,252
93.570,216,253
93.700,207,252
93.810,201,251
93.930,193,251
94.050,185,250
94.160,180,250
94.280,175,250
94.400,170,253
94.520,167,253
94.640,164,254
94.750,160,255
94.860,157,255
94.990,158,255
95.100,156,256
95.220,154,255
95.340,151,256
95.460,151,257
95.570,150,258
95.690,151,257
95.800,150,258
95.920,149,258
96.030,149,258
96.150,149,259
96.280,150,257
96.390,150,258
96.510,154,256
96.630,155,253
96.750,156,254
96.870,157,253
96.990,159,253
97.110,161,255
