Time,Centre position X,Centre position Y
0.000,,
4.330,395,251
4.620,420,251
4.740,421,249
4.860,419,250
4.980,416,250
5.090,418,252
5.200,421,252
5.310,423,253
5.430,423,254
5.550,425,254
5.660,428,251
5.780,426,252
6.110,428,252
6.240,428,253
6.350,428,253
6.470,424,254
6.580,415,249
6.700,415,248
6.820,417,247
6.990,419,250
7.100,415,249
7.220,412,251
7.380,385,255
7.510,374,254
7.620,357,252
7.740,344,250
7.860,322,248
7.980,316,248
8.100,316,247
8.210,317,246
8.330,316,246
8.440,315,246
8.560,313,246
8.680,308,247
8.800,302,247
8.920,294,246
9.030,289,246
9.150,280,247
9.260,271,249
9.380,258,251
9.500,239,253
9.620,220,254
9.740,209,254
9.850,193,254
9.980,187,254
10.090,187,254
10.200,187,254
10.320,187,253
10.440,188,253
10.550,189,253
10.660,190,252
10.780,189,253
10.890,188,253
11.000,188,253
11.110,189,253
11.230,188,253
11.350,187,253
11.460,184,255
11.570,182,255
11.690,182,255
11.800,182,255
11.920,181,256
12.040,181,257
12.170,180,258
12.280,182,257
12.390,183,255
12.510,181,254
12.620,179,253
12.740,170,253
12.850,166,252
12.960,166,251
13.080,166,251
13.190,167,251
13.320,168,250
13.430,169,249
13.550,169,248
13.660,170,248
13.770,170,247
13.880,169,246
14.000,168,246
14.130,169,245
14.240,169,246
14.360,170,247
14.480,170,249
14.600,172,249
14.720,180,249
14.830,193,249
14.950,209,251
15.060,223,253
15.180,240,256
15.300,253,257
15.420,258,257
15.540,258,257
15.660,258,257
15.780,257,257
15.900,257,257
16.010,256,256
16.120,258,256
16.240,257,256
16.360,255,256
16.480,256,257
16.590,256,257
16.700,261,256
16.820,270,254
16.920,273,254
17.040,273,253
17.150,273,253
17.280,275,251
17.400,273,251
17.520,272,251
17.630,272,250
17.750,272,250
17.860,273,250
17.980,273,249
18.090,274,247
18.220,274,246
18.320,274,246
18.430,274,246
18.550,273,247
18.660,272,250
18.770,271,250
18.890,270,250
19.000,270,250
19.110,271,251
19.230,271,251
19.350,275,251
19.470,279,251
19.590,284,250
19.710,293,249
19.820,304,250
19.940,321,251
20.050,332,252
20.170,345,252
20.280,358,251
20.410,361,250
20.530,361,250
20.640,360,250
20.760,369,257
20.870,369,258
21.040,357,249
21.160,358,249
21.280,363,249
21.400,376,251
21.520,391,253
21.630,399,253
21.750,410,252
21.870,417,253
21.990,423,253
22.100,424,252
