Time,Centre position X,Centre position Y
0.000,,
0.220,284,260
0.330,287,259
0.450,289,257
0.570,292,257
0.680,295,253
0.800,295,253
0.910,295,253
1.030,294,252
1.140,294,252
1.260,294,251
1.370,294,251
1.490,294,251
1.600,294,249
1.720,294,249
1.840,293,250
1.960,292,252
2.080,295,252
2.190,304,252
2.300,314,252
2.420,325,254
2.540,327,254
2.660,325,251
2.780,336,252
2.910,347,254
3.040,358,254
3.150,370,255
3.260,378,254
3.380,383,253
3.500,378,252
3.610,374,251
3.730,373,250
3.840,373,252
3.960,374,253
4.070,375,254
4.190,374,253
4.310,374,252
4.420,374,253
4.540,374,252
4.650,369,251
4.770,365,253
4.890,353,256
5.010,342,257
5.130,326,256
5.250,313,253
5.370,309,251
5.480,306,250
5.600,308,250
5.720,308,250
5.830,307,249
5.940,307,248
6.070,306,248
6.190,306,248
6.310,306,250
6.410,302,250
6.530,300,252
6.640,295,253
6.760,295,253
6.880,295,254
6.990,294,258
7.110,294,261
7.220,295,260
7.330,296,259
7.450,297,258
7.570,297,258
7.690,297,258
7.800,297,258
7.920,297,258
8.040,297,258
8.160,297,258
8.270,297,258
8.390,298,257
8.510,297,258
8.620,296,258
8.740,293,261
8.860,289,265
8.990,288,267
9.100,287,267
9.220,287,267
9.340,286,266
9.450,286,265
9.570,285,265
9.690,285,265
9.800,285,264
9.920,286,264
10.040,287,264
10.150,287,264
10.270,287,264
10.390,289,263
10.510,291,260
10.630,289,257
10.750,287,254
10.880,284,253
10.990,283,252
11.110,283,252
11.230,284,251
11.340,283,248
11.470,283,247
11.580,285,250
11.690,283,252
11.810,279,251
11.930,271,250
12.040,261,250
12.160,246,250
12.280,230,250
12.400,229,250
12.520,225,249
12.650,217,250
12.760,207,250
12.880,197,250
12.990,193,251
13.100,194,251
13.230,197,251
13.340,197,250
13.460,191,249
13.580,182,248
13.690,177,248
13.810,168,248
13.920,160,248
14.040,159,248
14.160,158,248
14.270,155,247
14.380,155,248
14.510,152,247
14.610,153,248
14.740,152,249
14.850,152,249
14.970,150,247
15.090,152,247
15.210,152,248
15.330,155,249
15.440,158,250
15.560,161,250
15.670,167,249
15.780,176,248
15.900,185,248
16.010,196,250
16.120,201,253
16.240,202,252
16.350,201,252
16.470,201,252
16.580,205,251
16.690,215,253
16.810,229,255
16.930,240,257
17.050,248,257
17.160,251,258
17.280,254,256
17.400,258,255
17.510,265,255
17.630,269,254
17.750,268,253
17.860,268,253
17.980,273,252
18.100,277,250
18.210,277,250
18.330,276,248
18.450,280,245
18.570,281,244
18.700,281,244
18.810,281,245
18.930,284,246
19.050,287,247
19.160,293,248
19.280,297,248
19.400,299,248
19.510,298,249
19.630,296,249
19.750,296,250
19.860,295,251
19.980,295,251
20.100,295,251
20.220,294,251
20.340,294,250
20.460,294,250
20.570,294,249
20.690,295,249
20.810,299,249
20.920,299,249
21.040,297,249
21.170,296,249
21.290,295,249
21.400,293,247
21.510,292,246
21.620,292,245
21.740,292,245
21.860,292,245
21.970,292,243
22.080,292,242
22.200,293,242
22.320,293,241
22.440,293,240
22.560,293,240
22.670,293,240
22.800,293,240
22.920,293,240
23.040,292,241
23.150,291,242
23.260,290,244
23.380,290,244
23.490,290,244
23.600,290,245
23.720,290,245
23.840,290,246
23.960,291,248
24.070,294,249
24.180,294,249
24.300,295,249
24.430,295,249
24.550,295,251
24.670,293,250
24.790,292,250
24.900,290,251
25.030,288,253
25.140,287,258
25.260,285,261
25.390,285,261
25.500,285,261
25.610,285,260
25.730,287,256
25.850,289,253
25.960,290,250
26.070,287,248
26.190,284,248
26.300,282,248
26.410,280,249
26.520,275,249
26.630,267,248
26.760,254,248
26.880,242,249
26.990,236,250
27.110,232,251
27.220,232,250
27.340,231,250
27.460,227,252
27.590,221,253
27.710,217,252
27.820,214,253
27.930,209,254
28.050,198,255
28.170,187,256
28.280,189,257
28.390,193,258
28.500,195,257
28.620,196,257
28.740,196,258
28.850,194,258
28.970,193,257
29.090,194,256
29.210,199,253
29.330,200,252
29.450,198,252
29.570,198,252
29.680,197,250
29.800,197,250
29.910,197,249
30.030,196,248
30.150,195,248
30.260,194,248
30.380,194,248
30.500,194,248
30.620,194,248
30.730,194,249
30.850,197,251
30.960,199,253
31.080,204,251
31.190,213,250
31.310,219,249
31.420,225,248
31.540,224,248
31.650,223,249
31.770,229,247
31.880,235,248
32.000,242,249
32.110,250,250
32.220,256,251
32.340,260,252
32.460,262,253
32.580,263,253
32.700,265,254
32.810,265,254
32.930,269,254
33.050,274,255
33.170,277,257
33.290,279,258
33.410,279,258
33.530,279,258
33.640,275,254
33.770,279,251
33.890,282,249
34.010,283,249
34.130,283,247
34.250,283,247
34.360,281,248
34.470,283,250
34.590,287,250
34.710,295,250
34.820,299,250
34.940,309,252
35.050,318,255
35.170,324,254
35.280,329,256
35.390,341,256
35.510,351,255
35.630,360,254
35.750,372,254
35.860,383,252
35.970,391,252
36.090,400,252
36.210,408,253
36.330,411,253
36.450,412,252
36.570,411,252
36.680,415,253
36.800,414,253
36.920,412,251
37.030,411,250
37.150,414,249
37.270,414,250
37.370,413,251
37.480,415,249
37.610,415,247
37.720,412,248
37.830,409,249
37.940,409,250
38.160,415,249
38.280,413,250
38.390,410,254
38.500,403,251
38.620,398,249
38.730,393,249
38.860,386,249
38.970,376,250
39.080,369,250
39.210,360,251
39.330,355,252
39.440,347,252
39.560,344,253
39.680,345,253
39.800,345,253
39.910,345,254
40.020,345,254
40.140,345,254
40.260,345,254
40.370,345,254
40.480,345,254
40.580,345,254
40.710,345,254
40.820,345,254
40.940,345,254
41.050,345,254
41.170,345,254
41.280,345,253
41.390,345,253
41.510,345,253
41.630,343,253
41.750,342,253
41.880,341,253
42.000,337,252
42.110,328,250
42.230,324,251
42.350,324,250
42.470,325,251
42.570,326,251
42.690,325,252
42.800,324,253
42.920,325,252
43.040,326,253
43.160,326,253
43.280,327,252
43.390,327,252
43.510,323,251
43.620,317,251
43.740,310,250
43.860,308,250
43.980,308,250
44.090,307,250
44.200,309,251
44.310,304,252
44.420,302,252
44.530,301,253
44.650,301,253
44.770,301,253
44.890,300,251
45.000,294,250
45.120,289,248
45.240,283,247
45.350,283,246
45.470,284,246
45.580,284,245
45.700,284,242
45.810,284,242
45.930,284,242
46.040,284,241
46.160,284,240
46.280,283,240
46.390,283,240
46.510,283,240
46.620,283,240
46.740,283,240
46.840,284,240
46.970,285,240
47.090,286,241
