Time,Centre position X,Centre position Y
0.000,,
0.210,214,247
0.320,199,247
0.440,188,247
0.560,184,247
0.670,174,247
0.780,166,248
0.900,162,250
1.010,164,248
1.130,162,248
1.250,161,247
1.360,159,248
1.470,160,248
1.590,160,248
1.710,159,248
1.830,160,248
1.950,160,248
2.060,161,248
2.180,160,248
2.300,160,248
2.420,157,248
2.530,157,248
2.660,154,249
2.770,153,249
2.880,152,249
2.990,151,250
3.110,151,249
3.230,151,250
3.350,150,249
3.510,152,249
3.620,152,249
3.750,154,250
3.870,158,250
3.970,159,250
4.090,157,250
4.190,156,250
4.310,160,249
4.420,166,248
4.540,172,247
4.650,185,249
4.770,197,250
4.890,216,252
5.000,230,252
5.130,249,252
5.250,267,251
5.370,268,250
5.490,267,251
5.600,267,251
5.710,265,252
5.830,265,252
5.950,265,252
6.060,265,252
6.180,265,252
6.290,266,252
6.410,266,252
6.520,266,252
6.650,266,251
6.760,269,250
6.890,272,250
7.010,272,249
7.120,272,250
7.230,273,249
7.350,274,247
7.460,274,246
7.570,275,246
7.700,274,246
7.810,274,246
7.920,273,247
8.040,272,248
8.150,278,250
8.260,281,250
8.390,289,253
8.500,321,256
8.620,335,254
8.740,355,253
8.860,369,252
8.980,389,252
9.100,398,251
9.210,407,251
9.330,417,251
9.440,420,254
9.560,422,254
9.670,426,253
9.790,422,252
9.910,426,252
10.020,427,252
10.130,427,252
10.250,420,254
10.360,417,254
10.470,418,254
10.580,419,254
10.690,413,250
10.810,404,249
10.920,388,249
11.040,375,249
11.150,357,249
11.260,346,249
11.380,329,249
11.490,321,249
11.600,317,249
11.710,315,249
11.830,312,248
11.950,312,248
12.060,312,248
12.170,312,248
12.290,309,249
12.400,307,251
12.520,304,252
12.640,304,252
12.740,304,252
12.850,305,252
12.970,304,251
13.080,304,251
13.200,303,252
13.310,300,254
13.430,298,256
13.550,297,257
13.670,297,257
13.790,297,257
13.900,295,258
14.010,295,258
14.130,294,261
14.240,291,267
14.360,290,271
14.460,288,276
14.580,288,277
14.690,286,281
14.800,286,287
14.920,285,292
15.040,286,288
15.150,288,283
15.270,290,280
15.380,290,278
15.490,290,277
15.600,290,276
15.710,290,273
15.830,290,272
15.950,290,271
16.060,290,271
16.180,290,271
16.290,290,271
16.410,289,272
16.530,289,272
16.650,289,272
16.760,289,272
16.880,288,270
16.990,286,271
17.100,285,279
17.220,285,286
17.330,285,293
17.440,285,300
17.560,284,301
17.680,285,294
17.790,286,290
17.910,287,287
18.030,287,285
18.150,290,283
18.260,293,280
18.390,292,267
18.510,288,255
18.620,286,249
18.740,284,246
18.850,284,246
18.960,284,246
19.080,283,248
19.190,279,247
19.300,270,245
19.410,249,245
19.530,233,245
19.650,228,246
19.760,227,246
19.880,224,246
19.990,224,247
20.110,225,248
20.230,226,248
20.350,226,248
20.460,226,247
20.580,226,247
20.700,225,247
20.810,226,247
20.930,226,247
21.040,226,247
21.170,226,247
21.280,227,247
21.400,228,247
21.520,227,247
21.630,229,247
21.750,229,246
21.860,229,247
21.980,229,247
22.090,227,248
22.210,223,247
22.340,211,246
22.450,198,246
22.570,186,246
22.680,174,247
22.810,167,247
22.920,164,247
23.050,162,247
23.160,162,247
23.290,162,247
23.400,163,247
23.520,163,247
23.650,160,247
23.760,158,247
23.880,157,247
24.000,158,247
24.120,156,247
24.240,155,251
24.350,160,251
24.470,165,252
24.580,169,252
24.700,171,253
24.820,171,254
24.940,171,254
25.060,170,254
25.170,170,254
25.280,169,253
25.390,169,253
25.510,168,253
25.630,168,252
25.750,168,252
25.870,169,253
25.990,168,253
26.110,168,254
26.220,166,255
26.330,166,256
26.450,164,255
26.550,164,255
26.670,165,254
26.790,166,253
26.910,168,253
27.030,180,252
27.140,195,251
27.260,205,252
27.380,211,251
27.490,223,251
27.600,237,251
27.720,247,252
27.830,254,251
27.950,263,250
28.060,265,250
28.180,265,250
28.290,264,250
28.400,265,249
28.520,265,249
28.650,267,248
28.750,268,246
28.870,269,245
