Time,Centre position X,Centre position Y,In Brazo Abierto,In Brazo Cerrado,In centro+
0.000,,,1,0,0
0.250,285,248,1,0,0
0.360,285,248,1,0,0
0.480,285,247,1,0,0
0.590,285,247,1,0,0
0.710,285,247,1,0,0
0.830,285,247,1,0,0
0.930,286,246,1,0,0
1.050,286,246,1,0,0
1.170,286,247,1,0,0
1.290,286,248,1,0,0
1.410,285,250,1,0,0
1.530,284,254,1,0,0
1.650,284,254,1,0,0
1.760,286,256,1,0,0
1.870,287,263,1,0,0
1.990,289,272,1,0,0
2.100,290,275,1,0,0
2.210,290,276,1,0,0
2.310,290,276,1,0,0
2.430,289,280,1,0,0
2.550,289,291,1,0,0
2.670,290,297,1,0,0
2.790,290,304,0,0,0
2.910,290,306,0,0,1
3.010,290,306,0,0,1
3.130,290,306,0,0,1
3.250,292,306,0,0,1
3.370,297,309,0,0,1
3.480,305,310,0,1,0
3.590,323,311,0,1,0
3.700,335,312,0,1,0
3.810,349,313,0,1,0
3.920,365,312,0,1,0
4.030,371,312,0,1,0
4.140,383,312,0,1,0
4.260,392,312,0,1,0
4.380,405,312,0,1,0
4.500,415,312,0,1,0
4.610,418,312,0,1,0
4.730,421,313,0,1,0
4.850,422,312,0,1,0
4.960,423,313,0,1,0
5.080,424,313,0,1,0
5.190,423,313,0,1,0
5.300,421,313,0,1,0
5.430,418,312,0,1,0
5.540,417,312,0,1,0
5.660,412,309,0,1,0
5.780,407,308,0,1,0
5.890,400,308,0,1,0
6.000,391,308,0,1,0
6.120,376,309,0,1,0
6.240,365,310,0,1,0
6.350,357,310,0,1,0
6.470,354,311,0,1,0
6.590,348,310,0,1,0
6.710,340,311,0,1,0
6.820,327,310,0,1,0
6.940,321,310,0,1,0
7.060,316,310,0,1,0
7.170,314,310,0,1,0
7.290,313,309,0,1,0
7.400,312,310,0,1,0
7.520,312,310,0,1,0
7.640,312,310,0,1,0
7.760,313,311,0,1,0
7.880,309,313,0,1,0
8.010,308,313,0,1,0
8.120,307,313,0,1,0
8.230,307,312,0,1,0
8.350,307,313,0,1,0
8.460,307,313,0,1,0
8.580,307,313,0,1,0
8.690,307,313,0,1,0
8.800,307,313,0,1,0
8.920,309,312,0,1,0
9.040,308,310,0,1,0
9.160,304,309,0,1,0
9.280,301,308,0,0,0
9.410,301,308,0,0,0
9.520,302,309,0,0,0
9.640,303,309,0,0,0
9.750,304,309,0,1,0
