Time,Centre position X,Centre position Y,In Brazo Abierto,In Brazo Cerrado,In centro+
0.000,,,1,0,0
0.250,288,255,1,0,0
0.360,286,255,1,0,0
0.510,287,255,1,0,0
0.620,289,257,1,0,0
0.750,289,259,1,0,0
0.870,289,262,1,0,0
0.990,289,267,1,0,0
1.100,289,273,1,0,0
1.220,289,281,1,0,0
1.330,289,283,1,0,0
1.450,289,288,1,0,0
1.560,289,297,1,0,0
1.690,289,304,0,0,0
1.810,290,306,0,0,0
1.930,289,307,0,0,0
2.050,290,306,0,0,1
2.150,290,307,0,0,1
2.270,290,309,0,0,1
2.390,289,308,0,0,1
2.510,288,309,0,0,1
2.630,288,312,0,0,1
2.740,286,313,0,0,1
2.870,285,313,0,0,1
2.980,285,312,0,0,1
3.090,285,311,0,0,1
3.220,283,310,0,0,1
3.340,277,310,0,0,1
3.460,268,313,0,1,0
3.690,236,311,0,1,0
3.800,223,310,0,1,0
3.920,213,311,0,1,0
4.030,204,312,0,1,0
4.150,190,313,0,1,0
4.270,178,313,0,1,0
4.390,167,312,0,1,0
4.490,160,312,0,1,0
4.610,158,313,0,1,0
4.720,158,314,0,1,0
4.840,158,311,0,1,0
4.950,158,311,0,1,0
5.090,157,311,0,1,0
5.210,156,310,0,1,0
5.320,156,309,0,1,0
5.510,155,309,0,1,0
5.630,154,309,0,1,0
5.740,152,308,0,1,0
5.870,151,307,0,1,0
5.980,151,308,0,1,0
6.090,152,308,0,1,0
7.270,218,312,0,1,0
7.390,225,312,0,1,0
7.680,235,313,0,1,0
7.800,235,312,0,1,0
7.950,236,312,0,1,0
8.120,243,312,0,1,0
8.230,249,311,0,1,0
8.390,257,310,0,1,0
8.520,259,309,0,1,0
8.630,258,309,0,1,0
8.750,257,310,0,1,0
8.860,256,309,0,1,0
8.980,257,309,0,1,0
9.090,257,309,0,1,0
9.210,257,309,0,1,0
9.330,259,309,0,1,0
9.440,261,311,0,1,0
9.570,263,311,0,1,0
9.680,264,311,0,1,0
9.800,262,311,0,1,0
9.910,262,312,0,1,0
10.030,261,312,0,1,0
10.160,262,312,0,1,0
10.270,262,312,0,1,0
10.380,262,312,0,1,0
10.500,262,312,0,1,0
10.610,264,311,0,1,0
10.740,265,310,0,1,0
10.840,265,311,0,1,0
10.960,265,310,0,1,0
11.070,265,311,0,1,0
11.190,266,310,0,1,0
11.300,267,308,0,1,0
11.420,270,306,0,0,0
11.530,271,305,0,0,0
11.640,271,305,0,0,0
11.760,269,306,0,0,0
11.880,266,308,0,1,0
12.030,265,309,0,1,0
12.140,265,309,0,1,0
12.260,266,308,0,1,0
12.410,266,308,0,1,0
12.550,268,307,0,1,0
12.700,268,307,0,1,0
12.820,268,306,0,1,0
12.930,268,306,0,1,0
13.050,268,306,0,1,0
13.180,268,306,0,1,0
13.290,268,306,0,1,0
13.420,268,306,0,1,0
13.540,268,306,0,1,0
13.660,268,306,0,1,0
13.770,268,307,0,1,0
13.890,268,306,0,1,0
14.010,270,305,0,0,0
14.120,274,303,0,0,0
14.230,275,302,0,0,0
14.360,276,301,0,0,0
14.470,277,302,0,0,0
14.570,279,301,0,0,0
14.690,279,301,0,0,0
14.810,279,301,0,0,0
14.930,279,303,0,0,0
15.050,280,305,0,0,0
15.160,284,306,0,0,0
15.280,288,307,0,0,0
15.390,289,308,0,0,1
15.500,289,308,0,0,1
15.620,289,308,0,0,1
15.740,289,308,0,0,1
15.860,288,309,0,0,1
15.980,287,307,0,0,1
16.100,290,307,0,0,1
16.220,295,308,0,0,0
16.330,300,309,0,0,0
16.450,308,310,0,1,0
16.590,326,313,0,1,0
16.700,338,313,0,1,0
