Time,Centre position X,Centre position Y,In Brazo Abierto,In Brazo Cerrado,In centro+
0.000,,,1,0,0
0.220,290,260,1,0,0
0.330,289,263,1,0,0
0.440,287,266,1,0,0
0.550,287,265,1,0,0
0.670,287,265,1,0,0
0.790,287,265,1,0,0
0.900,287,266,1,0,0
1.030,287,266,1,0,0
1.140,288,267,1,0,0
1.260,288,272,1,0,0
1.380,287,278,1,0,0
1.490,288,281,1,0,0
1.600,290,286,1,0,0
1.720,290,292,1,0,0
1.820,291,295,1,0,0
1.950,293,299,1,0,0
2.060,294,302,0,0,0
2.170,294,304,0,0,0
2.280,294,304,0,0,0
2.410,294,304,0,0,0
2.520,293,299,0,0,0
2.630,292,299,0,0,0
2.750,292,300,0,0,0
2.870,295,302,0,0,0
2.990,298,305,0,0,0
3.110,304,306,0,1,0
3.220,307,307,0,1,0
3.330,316,309,0,1,0
3.440,324,308,0,1,0
3.560,331,309,0,1,0
3.670,341,309,0,1,0
3.790,340,309,0,1,0
3.910,341,308,0,1,0
4.030,345,307,0,1,0
4.140,350,307,0,1,0
4.260,356,306,0,1,0
4.370,370,305,0,1,0
4.490,380,305,0,1,0
4.600,392,305,0,1,0
4.720,400,305,0,1,0
4.830,405,305,0,1,0
4.940,401,305,0,1,0
5.060,399,305,0,1,0
5.180,402,308,0,1,0
5.300,403,309,0,1,0
5.420,402,308,0,1,0
5.530,399,307,0,1,0
5.640,395,307,0,1,0
5.760,391,308,0,1,0
5.860,390,308,0,1,0
5.970,389,308,0,1,0
6.080,388,307,0,1,0
6.200,391,307,0,1,0
6.320,393,308,0,1,0
6.420,398,309,0,1,0
6.530,403,310,0,1,0
6.650,405,310,0,1,0
6.760,405,312,0,1,0
6.870,405,311,0,1,0
7.000,404,309,0,1,0
7.110,402,309,0,1,0
7.230,402,309,0,1,0
7.350,406,309,0,1,0
7.470,413,310,0,1,0
7.590,415,310,0,1,0
7.700,412,310,0,1,0
7.820,415,310,0,1,0
7.940,414,309,0,1,0
8.060,411,308,0,1,0
8.170,407,308,0,1,0
8.290,404,308,0,1,0
8.410,402,309,0,1,0
8.530,393,309,0,1,0
