Time,Centre position X,Centre position Y,In Brazo abierto,In brazo cerrado,In centro+
0.000,,,0,0,0
0.200,334,181,0,0,0
0.310,334,186,0,0,0
0.420,333,193,0,0,0
0.540,332,200,0,0,0
0.650,331,204,0,0,0
0.770,330,210,0,0,0
0.890,330,213,0,0,0
1.010,330,213,0,0,0
1.120,330,213,0,0,0
1.240,331,213,0,0,0
1.350,330,213,0,0,0
1.470,331,213,0,0,0
1.590,330,217,0,0,0
1.710,329,229,0,0,0
1.820,328,235,0,0,0
1.930,327,239,0,0,0
2.060,326,241,0,0,0
2.170,326,240,0,0,0
2.300,326,240,0,0,0
2.420,326,239,0,0,0
2.540,324,242,0,0,0
2.650,322,244,0,0,0
2.760,319,246,0,0,0
2.870,308,247,0,1,0
2.990,298,248,0,1,0
3.100,287,248,0,1,0
3.230,274,249,0,1,0
3.350,265,249,0,1,0
3.470,261,248,0,1,0
3.590,257,249,0,1,0
3.700,248,247,0,1,0
3.820,242,247,0,1,0
3.940,231,246,0,1,0
4.050,223,244,0,1,0
4.170,212,243,0,1,0
4.280,211,243,0,1,0
4.400,209,242,0,1,0
4.510,206,242,0,1,0
4.630,206,242,0,1,0
4.740,204,241,0,1,0
4.860,202,242,0,1,0
4.990,202,241,0,1,0
5.100,203,241,0,1,0
5.220,202,241,0,1,0
5.330,202,241,0,1,0
5.450,202,241,0,1,0
5.570,201,240,0,1,0
5.690,200,241,0,1,0
5.810,200,240,0,1,0
5.930,200,240,0,1,0
6.050,199,241,0,1,0
6.150,199,241,0,1,0
6.270,198,241,0,1,0
6.380,198,241,0,1,0
6.510,199,241,0,1,0
6.630,198,241,0,1,0
6.750,199,241,0,1,0
6.870,199,241,0,1,0
6.980,201,241,0,1,0
7.110,200,242,0,1,0
7.230,199,244,0,1,0
7.340,197,244,0,1,0
7.450,196,244,0,1,0
7.570,196,244,0,1,0
7.700,197,244,0,1,0
7.810,196,246,0,1,0
7.920,196,247,0,1,0
8.040,196,246,0,1,0
8.160,195,245,0,1,0
8.270,195,244,0,1,0
8.400,194,243,0,1,0
8.520,194,243,0,1,0
8.630,194,244,0,1,0
8.750,194,244,0,1,0
8.870,194,244,0,1,0
8.980,196,243,0,1,0
9.100,197,242,0,1,0
9.210,198,244,0,1,0
9.330,199,244,0,1,0
9.440,202,245,0,1,0
9.560,210,245,0,1,0
9.680,227,247,0,1,0
9.790,240,247,0,1,0
9.920,257,246,0,1,0
10.030,269,244,0,1,0
10.150,287,243,0,1,0
10.270,297,243,0,1,0
10.390,302,243,0,1,0
10.510,306,242,0,1,0
10.620,307,242,0,1,0
10.740,308,242,0,1,0
10.860,308,242,0,1,0
10.980,309,242,0,1,0
11.100,309,242,0,1,0
11.210,309,242,0,1,0
11.320,310,242,0,1,0
11.440,313,243,0,1,0
11.560,316,242,0,0,0
11.680,319,243,0,0,0
11.800,324,243,0,0,0
11.910,325,243,0,0,0
12.020,323,243,0,0,0
12.130,328,244,0,0,1
12.250,334,245,0,0,1
12.360,338,246,0,0,1
12.480,351,246,0,1,0
12.600,362,246,0,1,0
12.720,378,245,0,1,0
12.830,389,244,0,1,0
12.950,403,244,0,1,0
13.060,416,243,0,1,0
13.180,431,242,0,1,0
13.290,440,243,0,1,0
13.410,452,243,0,1,0
13.520,461,244,0,1,0
13.630,463,244,0,1,0
13.750,464,244,0,1,0
13.870,465,244,0,1,0
13.990,466,244,0,1,0
14.110,466,244,0,1,0
14.230,465,245,0,1,0
14.350,467,245,0,1,0
14.460,468,245,0,1,0
14.570,468,245,0,1,0
14.690,468,245,0,1,0
14.800,469,244,0,1,0
14.910,469,244,0,1,0
15.030,468,244,0,1,0
15.140,468,245,0,1,0
15.260,469,245,0,1,0
15.380,469,245,0,1,0
15.490,469,245,0,1,0
15.610,469,245,0,1,0
15.730,469,245,0,1,0
15.830,469,246,0,1,0
15.960,469,246,0,1,0
16.070,469,246,0,1,0
16.190,468,246,0,1,0
16.300,468,246,0,1,0
16.410,467,247,0,1,0
16.540,462,244,0,1,0
16.650,454,243,0,1,0
16.780,441,242,0,1,0
16.890,431,241,0,1,0
17.010,416,243,0,1,0
17.130,405,244,0,1,0
17.240,391,245,0,1,0
17.360,373,245,0,1,0
17.470,363,245,0,1,0
17.580,362,245,0,1,0
17.700,362,245,0,1,0
17.820,362,245,0,1,0
17.930,362,245,0,1,0
18.050,362,245,0,1,0
18.170,363,245,0,1,0
18.290,362,246,0,1,0
18.410,361,246,0,1,0
18.530,361,246,0,1,0
18.640,361,246,0,1,0
18.760,360,245,0,1,0
18.870,356,243,0,1,0
18.990,353,242,0,1,0
