Time,Centre position X,Centre position Y,In Brazo abierto,In brazo cerrado,In centro+
0.000,,,0,0,0
0.210,332,180,0,0,0
0.320,332,181,0,0,0
0.440,333,187,0,0,0
0.560,333,197,0,0,0
0.670,331,206,0,0,0
0.790,331,216,0,0,0
0.900,331,226,0,0,0
1.020,328,232,0,0,0
1.140,327,237,0,0,0
1.250,326,240,0,0,0
1.370,326,241,0,0,0
1.500,326,241,0,0,0
1.610,326,240,0,0,0
1.730,327,243,0,0,1
1.840,326,247,0,0,1
1.960,327,252,0,0,1
2.070,330,257,0,0,1
2.180,331,259,0,0,1
2.290,331,260,0,0,1
2.400,333,261,0,0,1
2.520,332,260,0,0,1
2.640,332,260,0,0,1
2.760,333,259,0,0,1
2.880,332,260,0,0,1
2.990,330,264,0,0,0
3.110,330,264,0,0,0
3.230,329,264,0,0,0
3.340,329,264,0,0,0
3.460,330,263,0,0,0
3.580,331,265,0,0,0
3.690,331,270,0,0,0
3.800,331,276,1,0,0
3.920,332,280,1,0,0
4.030,332,284,1,0,0
4.160,331,283,1,0,0
4.280,331,285,1,0,0
4.390,332,284,1,0,0
4.510,333,284,1,0,0
4.630,332,281,1,0,0
4.740,332,275,1,0,0
4.850,332,271,1,0,0
4.970,331,269,1,0,0
5.090,331,267,1,0,0
5.210,331,265,0,0,0
5.320,331,264,0,0,0
5.440,331,261,0,0,1
5.560,334,259,0,0,1
5.680,338,255,0,0,1
5.790,341,253,0,0,0
5.910,341,252,0,0,0
6.030,341,252,0,0,0
6.150,342,251,0,0,0
6.270,346,248,0,0,0
6.390,349,248,0,1,0
6.500,353,247,0,1,0
6.620,355,246,0,1,0
6.740,362,244,0,1,0
6.850,368,245,0,1,0
6.970,378,245,0,1,0
7.090,387,244,0,1,0
7.200,397,246,0,1,0
7.320,403,246,0,1,0
7.440,409,247,0,1,0
7.570,419,246,0,1,0
7.680,428,244,0,1,0
7.800,443,243,0,1,0
7.920,454,243,0,1,0
8.030,462,243,0,1,0
8.140,464,242,0,1,0
8.260,464,242,0,1,0
8.380,463,243,0,1,0
8.490,465,244,0,1,0
8.620,468,245,0,1,0
8.740,471,245,0,1,0
8.850,472,245,0,1,0
8.970,472,245,0,1,0
9.090,474,246,0,1,0
9.210,474,246,0,1,0
9.320,473,245,0,1,0
9.440,473,245,0,1,0
9.560,472,245,0,1,0
9.670,470,245,0,1,0
9.790,468,244,0,1,0
9.910,472,245,0,1,0
10.030,473,247,0,1,0
10.150,470,247,0,1,0
10.260,465,247,0,1,0
10.370,458,249,0,1,0
10.490,457,249,0,1,0
10.600,456,246,0,1,0
10.710,453,245,0,1,0
10.830,449,243,0,1,0
10.940,442,243,0,1,0
11.060,438,241,0,1,0
11.180,433,242,0,1,0
11.290,427,243,0,1,0
11.410,417,242,0,1,0
11.520,409,242,0,1,0
11.640,396,242,0,1,0
11.750,388,242,0,1,0
11.880,378,242,0,1,0
12.000,370,242,0,1,0
12.110,366,242,0,1,0
12.220,362,242,0,1,0
12.340,363,241,0,1,0
12.450,361,242,0,1,0
12.560,361,242,0,1,0
12.680,360,242,0,1,0
12.790,360,241,0,1,0
12.920,358,241,0,1,0
13.030,354,241,0,1,0
13.150,354,242,0,1,0
13.270,351,242,0,1,0
13.400,348,243,0,1,0
13.510,347,243,0,1,0
13.630,345,244,0,1,0
13.750,346,244,0,1,0
13.850,346,245,0,1,0
13.960,347,246,0,1,0
14.070,346,247,0,1,0
14.180,345,248,0,1,0
14.300,346,247,0,1,0
14.410,346,248,0,1,0
14.520,347,247,0,1,0
14.640,349,246,0,1,0
14.750,349,246,0,1,0
14.870,349,246,0,1,0
14.990,348,244,0,1,0
15.100,346,243,0,1,0
15.210,343,243,0,0,0
15.340,338,242,0,0,0
15.450,336,241,0,0,0
15.580,335,241,0,0,0
15.690,335,240,0,0,0
15.800,336,240,0,0,0
15.920,336,239,0,0,0
16.040,335,238,0,0,0
16.150,336,238,0,0,0
16.270,338,240,0,0,0
16.380,339,241,0,0,0
