Time,Centre position X,Centre position Y
0.000,,
0.210,280,262
0.320,281,263
0.440,283,264
0.560,284,265
0.690,284,263
0.800,281,260
0.920,283,255
1.040,285,251
1.160,287,250
1.280,289,249
1.390,290,249
1.510,290,249
1.640,291,249
1.760,287,249
1.880,283,248
2.000,282,244
2.120,282,244
2.240,282,242
2.350,280,245
2.460,280,248
2.580,282,252
2.690,287,256
2.810,290,257
2.930,291,256
3.050,291,255
3.170,293,254
3.290,297,253
3.410,302,254
3.520,302,254
3.630,306,254
3.730,306,253
3.840,300,252
3.960,297,251
4.080,296,252
4.200,294,253
4.320,293,254
4.430,293,254
4.550,293,255
4.650,292,258
4.770,292,261
4.890,293,263
5.000,293,265
5.120,293,266
5.230,293,265
5.350,293,264
5.470,293,263
5.580,293,263
5.710,292,261
5.820,293,260
5.940,293,260
6.060,293,259
6.190,293,260
6.310,293,259
6.430,291,258
6.540,289,256
6.670,287,255
6.780,286,257
6.900,285,256
7.010,285,257
7.130,285,257
7.250,285,257
7.370,286,256
7.490,287,253
7.610,287,248
7.730,287,247
7.840,284,248
7.960,280,248
8.080,269,247
8.200,246,249
8.310,237,251
8.420,224,252
8.540,209,252
8.660,209,252
8.780,195,253
8.890,186,253
9.010,183,253
9.140,184,252
9.240,184,252
9.350,184,252
9.480,184,251
9.590,187,252
9.720,193,255
9.830,200,258
9.940,203,257
10.060,203,257
10.170,212,256
10.290,223,255
10.410,234,255
10.520,241,254
10.640,247,254
10.750,250,255
10.860,251,254
10.980,250,255
11.090,250,255
11.200,251,254
11.440,252,254
11.560,252,255
11.740,251,254
11.850,251,254
11.960,250,254
12.070,250,253
12.190,251,253
12.310,253,253
12.420,281,253
12.540,284,254
12.650,285,253
12.760,285,253
12.880,285,253
13.000,284,253
13.100,282,250
13.220,281,249
13.340,282,247
13.470,282,247
13.570,282,247
13.690,282,247
13.810,282,247
13.920,282,247
14.030,282,247
14.140,282,247
14.260,283,244
14.380,284,242
14.500,284,242
14.620,284,242
14.730,284,243
14.850,281,247
14.960,283,250
15.070,285,252
15.190,286,253
15.310,286,253
15.420,284,253
15.540,280,253
15.660,279,255
15.770,280,262
15.880,280,263
15.990,280,262
16.110,279,262
16.220,279,263
16.330,279,263
16.450,279,264
16.570,279,265
16.680,278,263
16.790,279,264
16.900,279,264
17.020,280,263
17.140,279,258
17.260,281,254
17.380,282,255
17.490,287,252
17.610,290,251
17.720,296,252
17.830,304,252
17.950,316,254
18.070,330,255
18.190,341,257
18.300,350,256
18.420,361,257
18.530,361,257
18.650,369,256
18.770,378,255
18.880,386,254
19.000,395,253
19.110,403,253
19.220,408,253
19.340,407,253
19.440,399,253
19.550,399,253
19.670,395,253
19.790,395,253
19.900,394,253
20.010,393,252
20.130,396,251
20.240,404,249
20.360,413,248
20.470,417,248
20.590,417,248
20.710,420,249
20.830,420,249
20.940,423,251
21.060,420,251
21.180,415,249
21.290,411,248
21.410,406,249
21.530,398,249
21.650,388,251
21.770,379,253
21.880,375,254
22.000,370,256
22.120,370,256
22.230,370,255
22.350,372,255
22.460,373,254
22.580,371,252
22.700,362,250
22.820,351,247
22.940,339,247
23.060,330,247
23.170,324,248
23.290,319,249
23.410,316,248
23.530,316,249
23.640,316,249
23.760,318,248
23.880,316,248
23.990,315,248
24.100,315,247
24.210,313,246
24.330,311,245
24.450,311,246
24.560,314,247
24.680,314,248
24.810,309,249
24.920,309,249
25.040,302,250
25.170,296,250
25.290,290,251
25.410,282,252
25.530,259,256
25.640,248,253
25.770,238,252
25.880,225,253
26.000,213,253
26.120,206,254
26.250,204,252
26.370,200,251
26.480,194,251
26.590,194,251
26.700,187,250
26.820,180,249
26.940,176,248
