Time,Centre position X,Centre position Y
0.000,,
0.220,286,238
0.330,286,239
0.450,286,239
0.560,286,238
0.680,286,238
0.800,287,237
0.910,289,235
1.030,289,232
1.150,289,231
1.260,289,231
1.370,291,231
1.490,292,229
1.610,292,229
1.720,292,229
1.840,292,230
1.950,292,232
2.070,292,233
2.190,292,235
2.300,293,236
2.430,294,235
2.550,294,235
2.660,294,236
2.770,292,236
2.890,292,234
3.010,290,228
3.130,290,228
3.240,289,222
3.370,288,218
3.490,287,213
3.610,286,207
3.720,285,202
3.850,285,195
3.960,284,191
4.070,283,188
4.190,285,191
4.300,286,190
4.420,289,184
4.530,289,184
4.650,290,179
4.770,289,178
4.880,290,176
5.000,289,175
5.120,287,166
5.240,286,157
5.360,285,150
5.470,284,143
5.590,284,135
5.710,284,135
5.830,284,131
5.950,285,129
6.070,286,126
6.180,285,124
6.310,284,116
6.420,283,113
6.540,283,112
6.650,283,112
6.770,285,112
6.890,286,112
7.000,288,112
7.110,288,112
7.220,289,111
7.330,289,111
7.450,289,111
7.570,288,112
7.680,287,114
7.790,286,115
7.920,285,113
8.030,284,112
8.150,283,112
8.260,283,112
8.380,284,113
8.500,284,115
8.610,286,117
8.730,287,118
8.840,287,119
8.960,286,120
9.070,287,121
9.190,287,121
9.320,287,126
9.430,289,132
9.550,289,132
9.670,289,137
9.780,290,150
9.890,290,167
10.010,291,185
10.130,291,206
10.250,291,226
10.370,290,236
10.490,293,243
10.600,297,248
10.720,300,249
10.850,306,251
10.960,310,252
11.090,309,250
11.210,309,250
11.320,307,251
11.440,304,251
11.550,302,252
11.670,302,252
11.780,300,253
11.900,298,256
12.010,295,259
12.120,293,262
12.240,293,262
12.350,291,265
12.470,290,267
12.580,291,265
12.700,292,263
12.810,291,262
12.930,290,261
13.050,289,261
13.170,288,259
13.280,286,258
13.390,282,255
13.510,282,255
13.620,270,253
13.740,260,252
13.860,249,252
13.970,240,254
14.080,236,255
14.200,234,254
14.320,227,254
14.440,213,253
14.550,202,253
14.670,202,253
14.780,195,256
14.900,188,256
15.010,177,257
15.120,170,258
15.240,167,259
15.360,166,258
15.480,166,258
15.590,163,256
15.700,162,253
15.820,162,253
15.930,162,252
16.060,168,252
16.170,176,251
16.290,191,251
16.400,211,250
16.510,228,250
16.630,244,250
16.750,261,249
16.870,272,249
16.990,276,248
17.100,276,248
17.210,282,248
17.330,288,247
17.440,299,248
17.560,313,250
17.670,331,254
17.780,350,257
17.910,368,257
18.020,385,256
18.140,385,256
18.250,402,254
18.370,414,253
18.490,419,252
18.600,422,250
18.710,424,249
18.830,424,250
18.950,423,250
19.060,423,250
19.170,425,250
19.290,425,250
19.400,424,250
19.520,422,252
19.630,425,251
19.750,423,251
19.870,425,250
19.990,424,251
20.110,424,250
20.230,424,252
20.340,423,253
20.450,421,254
20.570,421,254
20.680,416,251
20.790,407,247
20.900,392,246
21.020,375,246
21.140,354,246
21.250,334,247
21.370,319,247
21.480,314,248
21.600,314,248
21.710,311,247
21.830,308,247
21.940,309,248
22.050,308,248
22.160,307,247
22.280,304,247
22.400,300,245
22.510,295,245
22.630,293,245
22.740,293,245
22.860,292,243
22.970,291,239
23.100,287,236
23.220,286,236
23.340,287,236
23.460,286,236
23.580,285,236
23.690,286,237
23.810,285,236
23.930,285,236
24.050,285,236
24.160,286,236
24.280,286,236
24.400,287,236
24.510,289,237
24.630,290,242
24.750,286,244
24.860,283,245
24.980,277,248
25.090,267,251
25.210,259,252
25.320,253,253
25.440,244,253
25.560,244,253
25.670,231,253
25.780,224,255
25.900,218,254
26.020,210,254
26.130,199,255
26.240,186,255
26.360,177,255
26.480,177,257
26.590,177,257
26.710,177,257
26.820,178,256
26.940,179,257
27.060,179,257
27.170,178,258
27.290,178,258
27.400,178,257
27.510,178,256
27.630,179,255
27.740,179,255
27.870,179,254
27.980,179,254
28.090,185,255
28.200,194,257
28.320,205,257
28.430,221,256
28.550,238,254
28.670,255,252
28.780,270,251
28.900,275,250
29.010,275,250
29.130,277,251
29.250,279,250
29.360,280,251
29.480,282,253
29.600,285,256
29.720,286,257
