Time,Centre position X,Centre position Y,In Brazo Abierto,In Brazo Cerrado,In centro+
0.000,,,1,0,0
0.250,285,260,1,0,0
0.360,286,270,1,0,0
0.480,287,283,1,0,0
0.590,288,285,1,0,0
0.700,289,285,1,0,0
0.830,289,285,1,0,0
0.940,287,285,1,0,0
1.050,285,292,1,0,0
1.160,283,299,1,0,0
1.290,281,303,0,0,0
1.400,280,305,0,0,0
1.520,280,305,0,0,0
1.630,280,304,0,0,0
1.740,279,304,0,0,0
1.860,275,306,0,0,0
1.980,261,308,0,1,0
2.100,250,308,0,1,0
2.220,234,306,0,1,0
2.330,221,305,0,1,0
2.440,212,306,0,1,0
2.560,201,305,0,1,0
2.680,189,305,0,1,0
2.800,182,305,0,1,0
2.910,177,306,0,1,0
3.030,171,306,0,1,0
3.160,166,306,0,1,0
3.280,162,306,0,1,0
3.390,160,306,0,1,0
3.500,159,306,0,1,0
3.620,159,307,0,1,0
3.730,159,307,0,1,0
3.850,160,305,0,1,0
3.970,158,306,0,1,0
4.090,150,306,0,1,0
4.200,153,308,0,1,0
4.320,159,311,0,1,0
4.440,168,312,0,1,0
4.560,172,313,0,1,0
4.670,180,314,0,1,0
4.790,190,313,0,1,0
4.890,201,312,0,1,0
5.010,218,311,0,1,0
5.130,227,311,0,1,0
5.240,236,312,0,1,0
5.350,248,313,0,1,0
5.450,256,313,0,1,0
5.570,262,313,0,1,0
5.690,265,313,0,1,0
5.810,268,313,0,1,0
5.930,265,313,0,1,0
6.040,264,313,0,1,0
6.160,265,313,0,1,0
6.270,268,313,0,1,0
6.390,272,314,0,0,0
6.500,276,315,0,0,0
6.620,278,316,0,0,0
6.730,278,316,0,0,1
6.850,281,318,0,0,1
6.970,281,319,0,0,1
7.090,278,316,0,0,1
7.200,277,316,0,0,1
7.320,276,317,0,0,1
7.440,275,316,0,0,1
7.550,276,318,0,0,1
7.670,276,318,0,0,1
7.780,278,318,0,0,1
7.890,279,319,0,0,1
8.000,280,318,0,0,1
8.110,284,320,0,0,1
8.230,284,318,0,0,1
8.350,284,318,0,0,1
8.480,284,318,0,0,1
8.590,284,317,0,0,1
8.720,284,318,0,0,1
8.840,285,318,0,0,1
8.950,286,319,0,0,1
9.070,286,319,0,0,1
9.190,286,319,0,0,1
9.310,286,319,0,0,1
9.420,286,319,0,0,1
9.540,286,319,0,0,1
9.650,284,318,0,0,1
9.780,284,314,0,0,1
9.890,285,314,0,0,1
10.000,288,312,0,0,1
10.120,288,312,0,0,1
10.240,288,312,0,0,1
10.350,287,312,0,0,1
10.480,286,313,0,0,1
10.590,286,314,0,0,1
10.700,286,315,0,0,1
10.830,287,316,0,0,1
10.950,287,316,0,0,1
11.060,286,317,0,0,1
11.180,286,317,0,0,1
11.300,286,317,0,0,1
11.410,286,317,0,0,1
11.540,286,318,0,0,1
11.660,286,319,0,0,1
11.770,286,321,0,0,1
11.890,286,322,0,0,1
12.010,285,323,0,0,1
12.120,284,321,0,0,1
12.240,282,321,0,0,1
12.360,282,321,0,0,1
12.480,283,320,0,0,1
12.600,284,321,0,0,1
12.710,285,326,0,0,0
12.830,285,329,0,0,0
12.950,285,330,0,0,0
13.060,286,329,0,0,0
13.170,287,329,0,0,0
13.300,288,329,0,0,0
13.410,287,328,0,0,0
13.520,288,327,0,0,0
13.640,287,326,0,0,1
13.760,286,325,0,0,1
13.870,286,324,0,0,1
13.990,286,324,0,0,1
14.110,286,323,0,0,1
14.220,284,322,0,0,1
14.330,283,320,0,0,1
14.450,281,317,0,0,1
