Time,Centre position X,Centre position Y,In Brazo Abierto,In Brazo Cerrado,In centro+
0.000,,,0,1,0
0.240,321,306,0,1,0
0.360,320,306,0,1,0
0.480,318,307,0,1,0
0.590,315,307,0,1,0
0.710,312,308,0,1,0
0.830,309,309,0,1,0
0.960,307,309,0,1,0
1.080,306,310,0,1,0
1.190,305,309,0,1,0
1.310,305,310,0,1,0
1.430,305,310,0,1,0
1.540,305,310,0,1,0
1.670,305,310,0,1,0
1.780,305,310,0,1,0
1.910,305,310,0,1,0
2.030,304,311,0,1,0
2.150,304,311,0,1,0
2.260,304,310,0,1,0
2.380,304,309,0,1,0
2.490,302,309,0,1,0
2.610,299,309,0,0,0
2.720,297,309,0,0,0
2.840,296,309,0,0,0
2.960,297,308,0,0,0
3.060,296,307,0,0,0
3.180,295,307,0,0,0
3.300,295,307,0,0,0
3.410,295,307,0,0,0
3.540,293,305,0,0,0
3.650,291,304,0,0,0
3.760,290,304,0,0,0
3.880,290,304,0,0,0
4.000,292,304,0,0,0
4.120,293,304,0,0,0
4.230,293,304,0,0,0
4.340,292,303,0,0,0
4.460,292,303,0,0,0
4.570,292,303,0,0,0
4.690,292,303,0,0,0
4.810,292,303,0,0,0
4.930,293,304,0,0,0
5.040,293,304,0,0,0
5.170,293,304,0,0,0
5.280,293,304,0,0,0
5.390,293,304,0,0,0
5.510,290,304,0,0,1
5.620,284,304,0,0,1
5.740,277,305,0,0,0
5.850,263,306,0,1,0
5.970,246,306,0,1,0
6.090,227,306,0,1,0
6.200,212,306,0,1,0
6.320,194,306,0,1,0
6.430,181,306,0,1,0
6.550,169,305,0,1,0
6.660,163,305,0,1,0
6.770,159,306,0,1,0
6.890,154,307,0,1,0
7.000,151,308,0,1,0
7.120,150,308,0,1,0
7.230,150,308,0,1,0
7.350,149,309,0,1,0
7.460,149,309,0,1,0
7.590,153,308,0,1,0
7.700,154,309,0,1,0
7.820,155,308,0,1,0
7.930,154,308,0,1,0
8.040,151,309,0,1,0
8.160,149,308,0,1,0
8.280,150,307,0,1,0
8.400,150,307,0,1,0
8.520,149,306,0,1,0
8.640,150,308,0,1,0
8.760,151,308,0,1,0
8.870,151,307,0,1,0
8.990,157,306,0,1,0
9.100,159,307,0,1,0
9.220,165,307,0,1,0
9.340,170,308,0,1,0
9.450,170,308,0,1,0
9.560,170,309,0,1,0
9.670,173,310,0,1,0
9.790,178,310,0,1,0
9.900,183,311,0,1,0
10.020,187,312,0,1,0
10.140,187,311,0,1,0
10.260,188,311,0,1,0
10.390,189,312,0,1,0
10.500,189,311,0,1,0
10.620,189,312,0,1,0
10.730,189,312,0,1,0
10.850,190,312,0,1,0
10.970,191,312,0,1,0
11.080,191,312,0,1,0
11.200,195,311,0,1,0
11.330,197,313,0,1,0
11.450,200,312,0,1,0
11.570,204,312,0,1,0
11.680,209,313,0,1,0
11.790,213,313,0,1,0
11.910,216,311,0,1,0
12.020,221,312,0,1,0
12.140,225,312,0,1,0
12.250,232,312,0,1,0
12.370,239,312,0,1,0
12.480,247,311,0,1,0
12.590,249,312,0,1,0
12.710,253,313,0,1,0
12.820,258,312,0,1,0
12.940,261,313,0,1,0
13.060,261,313,0,1,0
13.170,262,313,0,1,0
13.290,264,313,0,1,0
13.400,266,313,0,1,0
13.530,269,314,0,1,0
13.660,270,314,0,0,0
13.780,271,314,0,0,0
13.900,270,314,0,0,0
14.020,271,314,0,0,0
14.130,270,314,0,0,0
14.250,269,313,0,0,0
14.360,270,314,0,0,0
14.470,270,314,0,0,0
14.590,271,315,0,0,0
14.710,271,315,0,0,0
14.830,269,314,0,0,0
14.940,268,313,0,1,0
15.060,270,313,0,0,0
15.170,276,312,0,0,0
15.290,281,311,0,0,1
15.420,289,310,0,0,1
15.540,298,309,0,0,0
15.660,313,309,0,1,0
15.770,327,309,0,1,0
15.890,344,309,0,1,0
16.010,356,310,0,1,0
16.120,369,312,0,1,0
16.230,373,311,0,1,0
16.350,381,312,0,1,0
16.480,391,311,0,1,0
16.590,403,310,0,1,0
16.720,417,309,0,1,0
16.840,421,310,0,1,0
16.960,421,309,0,1,0
17.070,419,308,0,1,0
17.180,420,308,0,1,0
17.300,421,308,0,1,0
17.420,422,308,0,1,0
17.540,424,309,0,1,0
17.650,423,309,0,1,0
17.770,423,309,0,1,0
17.890,424,309,0,1,0
18.000,423,309,0,1,0
18.110,422,308,0,1,0
18.230,421,308,0,1,0
18.340,421,308,0,1,0
18.460,422,308,0,1,0
18.570,422,308,0,1,0
18.680,422,308,0,1,0
18.790,422,308,0,1,0
18.910,422,308,0,1,0
19.020,422,308,0,1,0
19.140,422,308,0,1,0
19.250,421,308,0,1,0
19.370,422,308,0,1,0
19.500,422,308,0,1,0
19.610,425,308,0,1,0
19.730,426,308,0,1,0
19.840,428,308,0,1,0
19.950,429,307,0,1,0
20.070,429,308,0,1,0
20.190,432,309,0,1,0
20.300,431,310,0,1,0
20.420,429,309,0,1,0
20.530,429,310,0,1,0
20.650,428,310,0,1,0
20.770,428,310,0,1,0
20.890,428,310,0,1,0
21.000,427,309,0,1,0
21.120,427,310,0,1,0
21.230,427,310,0,1,0
21.350,427,311,0,1,0
21.460,426,311,0,1,0
21.580,425,312,0,1,0
21.700,422,312,0,1,0
21.810,421,313,0,1,0
21.920,421,314,0,1,0
22.040,420,313,0,1,0
22.150,418,314,0,1,0
22.260,414,314,0,1,0
22.370,411,315,0,1,0
22.490,409,315,0,1,0
22.610,411,314,0,1,0
22.720,411,314,0,1,0
22.830,410,313,0,1,0
22.940,411,314,0,1,0
23.050,410,313,0,1,0
23.170,408,312,0,1,0
23.270,407,312,0,1,0
23.380,406,312,0,1,0
23.510,407,312,0,1,0
23.620,407,313,0,1,0
23.740,406,312,0,1,0
23.850,400,310,0,1,0
23.960,396,308,0,1,0
24.070,392,308,0,1,0
24.180,392,308,0,1,0
24.300,392,308,0,1,0
24.400,392,307,0,1,0
24.520,394,308,0,1,0
24.640,397,308,0,1,0
24.750,399,307,0,1,0
24.860,401,307,0,1,0
24.990,402,307,0,1,0
25.100,401,306,0,1,0
25.230,401,306,0,1,0
25.350,400,307,0,1,0
25.460,399,306,0,1,0
25.570,401,306,0,1,0
25.690,401,306,0,1,0
25.810,402,306,0,1,0
25.930,401,307,0,1,0
26.040,401,306,0,1,0
26.150,400,307,0,1,0
26.270,396,307,0,1,0
26.380,396,308,0,1,0
26.500,393,307,0,1,0
26.620,390,307,0,1,0
26.730,384,306,0,1,0
26.840,374,306,0,1,0
26.950,378,306,0,1,0
27.060,379,307,0,1,0
27.180,380,307,0,1,0
27.300,381,308,0,1,0
27.410,382,307,0,1,0
27.530,383,308,0,1,0
27.650,382,307,0,1,0
27.760,381,307,0,1,0
27.880,381,307,0,1,0
27.990,380,308,0,1,0
28.110,375,309,0,1,0
28.220,366,310,0,1,0
28.330,363,312,0,1,0
28.450,361,311,0,1,0
28.570,364,311,0,1,0
28.680,365,312,0,1,0
28.790,366,313,0,1,0
28.910,367,314,0,1,0
29.030,368,314,0,1,0
29.140,368,315,0,1,0
29.260,370,315,0,1,0
29.380,371,316,0,1,0
29.500,372,316,0,1,0
29.610,373,315,0,1,0
29.730,373,316,0,1,0
29.840,375,316,0,1,0
29.960,374,316,0,1,0
30.080,373,314,0,1,0
30.200,368,312,0,1,0
30.310,362,312,0,1,0
30.420,356,311,0,1,0
30.540,345,309,0,1,0
30.650,333,307,0,1,0
30.770,324,307,0,1,0
30.880,323,306,0,1,0
31.000,320,305,0,1,0
31.110,315,305,0,1,0
31.230,311,305,0,1,0
31.350,309,304,0,1,0
31.450,308,304,0,1,0
31.560,309,305,0,1,0
31.700,311,305,0,1,0
31.820,310,305,0,1,0
31.940,310,305,0,1,0
32.060,310,305,0,1,0
32.180,310,305,0,1,0
32.300,310,305,0,1,0
32.410,311,306,0,1,0
32.530,311,306,0,1,0
32.650,312,306,0,1,0
32.770,312,305,0,1,0
32.880,312,305,0,1,0
33.000,313,305,0,1,0
33.110,313,306,0,1,0
33.230,312,306,0,1,0
33.340,312,305,0,1,0
33.460,311,305,0,1,0
33.580,309,305,0,1,0
33.690,307,305,0,1,0
33.810,306,304,0,1,0
33.920,305,305,0,1,0
34.040,306,305,0,1,0
34.300,294,306,0,0,1
34.430,294,306,0,0,1
34.540,296,306,0,0,1
34.660,296,306,0,0,1
34.790,297,307,0,0,1
34.910,297,308,0,0,1
35.030,298,309,0,0,1
35.150,298,309,0,0,1
35.260,298,309,0,0,1
35.370,298,309,0,0,0
35.480,299,307,0,0,0
35.600,296,307,0,0,0
35.710,295,307,0,0,1
35.830,295,306,0,0,1
35.940,291,305,0,0,1
36.060,289,304,0,0,1
36.180,287,304,0,0,1
36.310,287,304,0,0,1
36.420,287,304,0,0,0
36.550,286,302,0,0,0
36.670,285,301,0,0,0
36.790,285,300,0,0,0
36.900,285,299,0,0,0
37.020,285,299,0,0,0
37.140,286,300,0,0,0
37.260,285,299,0,0,0
37.370,285,299,1,0,0
37.480,284,298,1,0,0
37.600,284,298,1,0,0
37.720,284,298,1,0,0
37.830,285,298,1,0,0
37.940,286,298,1,0,0
38.050,287,297,1,0,0
38.170,288,296,1,0,0
38.290,288,293,1,0,0
38.410,289,290,1,0,0
38.530,289,289,1,0,0
38.640,289,288,1,0,0
38.760,289,290,1,0,0
38.890,290,290,1,0,0
39.000,290,291,1,0,0
39.120,291,290,1,0,0
39.230,291,290,1,0,0
39.360,291,289,1,0,0
39.470,292,288,1,0,0
39.590,292,288,1,0,0
39.710,292,289,1,0,0
39.830,290,291,1,0,0
39.950,290,291,1,0,0
40.060,289,290,1,0,0
40.180,288,288,1,0,0
40.290,286,286,1,0,0
40.410,286,285,1,0,0
40.520,286,286,1,0,0
40.640,286,286,1,0,0
40.750,286,287,1,0,0
40.870,286,288,1,0,0
40.980,286,289,1,0,0
41.090,285,290,1,0,0
41.210,285,290,1,0,0
41.330,285,290,1,0,0
41.450,285,290,1,0,0
41.560,286,290,1,0,0
41.680,286,291,1,0,0
41.790,286,292,1,0,0
41.900,285,292,1,0,0
42.020,285,292,1,0,0
42.140,285,292,1,0,0
42.250,285,293,1,0,0
42.380,285,293,1,0,0
42.500,285,293,1,0,0
42.610,285,293,1,0,0
42.730,285,293,1,0,0
42.850,285,292,1,0,0
42.960,285,292,1,0,0
43.090,284,292,1,0,0
43.210,284,292,1,0,0
43.330,284,292,1,0,0
43.450,284,292,1,0,0
43.570,285,293,1,0,0
43.680,286,293,1,0,0
43.800,287,293,1,0,0
43.910,288,292,1,0,0
44.030,288,290,1,0,0
44.140,288,289,1,0,0
44.260,289,284,1,0,0
44.370,289,279,1,0,0
44.490,289,278,1,0,0
44.610,288,275,1,0,0
44.730,288,271,1,0,0
44.840,288,266,1,0,0
44.960,287,264,1,0,0
45.070,287,261,1,0,0
45.190,287,260,1,0,0
45.310,287,260,1,0,0
45.420,288,260,1,0,0
45.520,289,258,1,0,0
45.630,288,260,1,0,0
45.760,288,262,1,0,0
45.880,287,265,1,0,0
45.990,287,264,1,0,0
46.110,286,262,1,0,0
46.220,286,262,1,0,0
46.340,286,262,1,0,0
46.450,286,263,1,0,0
46.560,287,266,1,0,0
46.680,286,267,1,0,0
46.800,286,267,1,0,0
46.920,286,267,1,0,0
47.050,286,267,1,0,0
47.160,287,267,1,0,0
47.280,287,269,1,0,0
47.410,287,271,1,0,0
47.520,287,271,1,0,0
47.640,288,272,1,0,0
47.760,290,271,1,0,0
47.880,290,269,1,0,0
47.990,289,266,1,0,0
48.110,288,262,1,0,0
48.230,286,257,1,0,0
48.350,285,250,1,0,0
48.470,284,246,1,0,0
48.590,284,245,1,0,0
48.700,285,247,1,0,0
48.820,285,249,1,0,0
48.930,286,250,1,0,0
49.030,287,253,1,0,0
49.150,288,250,1,0,0
49.260,289,244,1,0,0
49.380,290,242,1,0,0
49.490,290,241,1,0,0
49.610,290,241,1,0,0
49.720,290,241,1,0,0
49.840,290,242,1,0,0
49.960,289,247,1,0,0
50.080,289,250,1,0,0
50.200,289,249,1,0,0
50.310,289,250,1,0,0
50.430,289,251,1,0,0
50.540,288,252,1,0,0
50.660,288,248,1,0,0
50.790,287,240,1,0,0
50.910,286,234,1,0,0
51.030,287,230,1,0,0
51.150,288,225,1,0,0
51.270,287,222,1,0,0
51.380,287,221,1,0,0
51.500,288,218,1,0,0
51.620,288,218,1,0,0
51.730,287,217,1,0,0
51.840,287,217,1,0,0
51.960,287,216,1,0,0
52.070,287,215,1,0,0
52.190,287,214,1,0,0
52.300,287,216,1,0,0
52.410,287,216,1,0,0
52.540,287,215,1,0,0
52.670,287,216,1,0,0
52.780,288,215,1,0,0
52.890,288,211,1,0,0
53.010,287,208,1,0,0
53.120,286,204,1,0,0
53.250,286,200,1,0,0
53.360,286,200,1,0,0
53.480,286,200,1,0,0
53.590,286,200,1,0,0
53.690,286,201,1,0,0
53.820,287,202,1,0,0
53.940,287,202,1,0,0
54.070,288,200,1,0,0
54.190,288,201,1,0,0
54.290,288,203,1,0,0
54.400,289,210,1,0,0
54.520,291,213,1,0,0
54.640,291,217,1,0,0
54.750,290,218,1,0,0
54.870,290,221,1,0,0
54.990,290,226,1,0,0
55.110,286,236,1,0,0
55.230,285,252,1,0,0
55.340,283,264,1,0,0
55.460,282,274,1,0,0
55.570,281,281,1,0,0
55.680,281,289,1,0,0
55.810,278,298,1,0,0
55.920,276,304,0,0,0
56.040,267,308,0,1,0
56.150,263,310,0,1,0
56.270,258,311,0,1,0
56.380,247,310,0,1,0
56.500,232,310,0,1,0
56.610,217,309,0,1,0
56.730,204,308,0,1,0
56.850,187,307,0,1,0
56.960,175,307,0,1,0
57.070,168,308,0,1,0
57.170,162,307,0,1,0
57.290,158,307,0,1,0
57.400,155,306,0,1,0
57.520,155,306,0,1,0
57.640,154,306,0,1,0
57.750,154,306,0,1,0
57.870,154,306,0,1,0
57.990,155,306,0,1,0
58.110,154,306,0,1,0
58.220,154,306,0,1,0
58.340,154,306,0,1,0
58.460,155,306,0,1,0
58.580,155,306,0,1,0
58.700,154,307,0,1,0
58.820,153,307,0,1,0
58.930,152,308,0,1,0
59.040,152,308,0,1,0
59.140,149,308,0,1,0
59.270,148,308,0,1,0
59.380,149,308,0,1,0
59.500,149,308,0,1,0
59.610,149,308,0,1,0
59.730,148,308,0,1,0
59.850,149,308,0,1,0
59.970,149,308,0,1,0
60.090,149,308,0,1,0
60.210,149,308,0,1,0
60.330,148,309,0,1,0
60.440,148,309,0,1,0
60.560,149,309,0,1,0
60.680,149,309,0,1,0
60.800,149,309,0,1,0
60.910,149,308,0,1,0
61.040,151,307,0,1,0
61.140,152,306,0,1,0
61.260,153,307,0,1,0
61.380,153,307,0,1,0
61.490,154,307,0,1,0
61.610,153,307,0,1,0
61.720,153,307,0,1,0
61.840,153,307,0,1,0
61.960,155,306,0,1,0
62.080,156,305,0,1,0
62.190,157,306,0,1,0
62.310,157,306,0,1,0
62.420,157,306,0,1,0
62.540,162,305,0,1,0
62.650,165,305,0,1,0
62.760,168,306,0,1,0
62.880,168,306,0,1,0
62.990,168,307,0,1,0
63.110,167,307,0,1,0
63.230,167,307,0,1,0
63.350,167,307,0,1,0
63.470,167,307,0,1,0
63.590,167,307,0,1,0
63.710,168,307,0,1,0
63.820,168,307,0,1,0
63.940,169,306,0,1,0
64.060,170,306,0,1,0
64.170,172,306,0,1,0
64.290,171,305,0,1,0
64.410,171,305,0,1,0
64.520,171,305,0,1,0
64.650,170,305,0,1,0
64.770,171,305,0,1,0
64.890,171,305,0,1,0
65.000,173,305,0,1,0
65.120,174,305,0,1,0
65.230,174,306,0,1,0
65.340,177,305,0,1,0
65.450,184,305,0,1,0
65.580,196,306,0,1,0
65.690,209,307,0,1,0
65.810,216,307,0,1,0
65.920,225,308,0,1,0
66.030,238,309,0,1,0
66.150,241,309,0,1,0
66.260,245,309,0,1,0
66.380,253,311,0,1,0
66.490,259,311,0,1,0
66.610,260,311,0,1,0
66.720,263,311,0,1,0
66.830,267,311,0,1,0
66.950,269,311,0,1,0
67.070,270,310,0,1,0
67.190,270,310,0,1,0
67.310,269,311,0,1,0
67.430,269,312,0,1,0
67.540,271,312,0,1,0
67.660,270,312,0,1,0
67.770,271,313,0,0,0
67.880,273,314,0,0,0
68.010,272,314,0,0,0
68.120,273,314,0,0,0
68.240,274,314,0,0,0
68.350,272,313,0,0,0
68.470,278,312,0,0,1
68.580,284,312,0,0,1
68.710,295,311,0,0,1
68.830,306,311,0,1,0
68.930,325,312,0,1,0
69.060,344,313,0,1,0
69.170,357,313,0,1,0
69.290,367,312,0,1,0
69.400,374,312,0,1,0
69.530,378,313,0,1,0
69.640,386,314,0,1,0
69.770,395,312,0,1,0
69.890,405,311,0,1,0
70.000,415,309,0,1,0
70.110,420,310,0,1,0
70.230,419,310,0,1,0
70.340,420,311,0,1,0
70.460,419,310,0,1,0
70.570,420,310,0,1,0
70.680,422,311,0,1,0
70.800,425,312,0,1,0
70.910,426,312,0,1,0
71.020,425,312,0,1,0
71.140,426,312,0,1,0
71.260,426,312,0,1,0
71.380,426,312,0,1,0
71.490,425,312,0,1,0
71.600,426,312,0,1,0
71.720,426,312,0,1,0
71.830,426,312,0,1,0
71.950,426,312,0,1,0
72.060,425,311,0,1,0
72.180,425,311,0,1,0
72.290,426,311,0,1,0
72.400,426,310,0,1,0
72.520,427,310,0,1,0
72.630,428,311,0,1,0
72.740,427,312,0,1,0
72.870,427,312,0,1,0
72.980,427,312,0,1,0
73.100,428,312,0,1,0
73.220,429,312,0,1,0
73.330,428,313,0,1,0
73.440,428,313,0,1,0
73.560,428,313,0,1,0
73.680,427,313,0,1,0
73.790,427,314,0,1,0
73.910,427,314,0,1,0
74.020,427,315,0,1,0
74.130,428,316,0,1,0
74.240,428,317,0,1,0
74.360,427,318,0,1,0
74.480,426,318,0,1,0
74.600,427,318,0,1,0
74.710,427,315,0,1,0
74.830,430,314,0,1,0
74.940,430,314,0,1,0
75.060,430,315,0,1,0
75.160,431,315,0,1,0
75.290,431,316,0,1,0
75.390,432,317,0,1,0
75.510,431,317,0,1,0
75.620,431,317,0,1,0
75.750,431,316,0,1,0
75.860,431,315,0,1,0
75.980,431,315,0,1,0
76.090,431,315,0,1,0
76.210,430,314,0,1,0
76.330,429,313,0,1,0
76.450,429,313,0,1,0
76.570,428,313,0,1,0
76.680,426,313,0,1,0
76.790,423,314,0,1,0
76.910,418,315,0,1,0
77.020,412,313,0,1,0
77.140,405,310,0,1,0
77.250,401,309,0,1,0
77.360,396,308,0,1,0
77.470,393,307,0,1,0
77.590,389,307,0,1,0
77.700,388,307,0,1,0
77.810,389,308,0,1,0
77.920,392,308,0,1,0
78.030,392,308,0,1,0
78.140,392,308,0,1,0
78.260,392,308,0,1,0
78.380,391,308,0,1,0
78.500,391,309,0,1,0
78.620,393,310,0,1,0
78.740,395,310,0,1,0
78.850,396,309,0,1,0
78.970,397,308,0,1,0
79.080,399,308,0,1,0
79.200,400,308,0,1,0
79.310,403,307,0,1,0
79.420,408,307,0,1,0
79.540,412,307,0,1,0
79.650,417,308,0,1,0
79.770,419,308,0,1,0
79.880,419,308,0,1,0
80.000,421,309,0,1,0
80.100,424,309,0,1,0
80.220,425,310,0,1,0
80.340,426,311,0,1,0
80.450,425,311,0,1,0
80.570,422,309,0,1,0
80.690,421,308,0,1,0
80.800,421,309,0,1,0
80.920,419,308,0,1,0
81.030,412,308,0,1,0
81.150,409,307,0,1,0
81.260,408,307,0,1,0
81.380,407,307,0,1,0
81.500,406,307,0,1,0
81.620,406,307,0,1,0
81.730,404,308,0,1,0
81.860,401,309,0,1,0
81.970,397,311,0,1,0
82.090,391,312,0,1,0
82.210,386,312,0,1,0
82.320,383,313,0,1,0
82.440,380,315,0,1,0
82.560,373,314,0,1,0
82.670,368,315,0,1,0
82.780,364,315,0,1,0
82.890,360,315,0,1,0
83.000,358,314,0,1,0
83.110,356,315,0,1,0
83.220,353,314,0,1,0
83.330,346,313,0,1,0
83.450,341,314,0,1,0
83.570,333,311,0,1,0
83.680,329,310,0,1,0
83.790,329,310,0,1,0
83.910,329,310,0,1,0
84.020,327,309,0,1,0
84.150,324,309,0,1,0
84.260,323,308,0,1,0
84.380,322,308,0,1,0
84.490,320,308,0,1,0
84.610,320,308,0,1,0
84.730,320,308,0,1,0
84.860,319,307,0,1,0
84.980,318,307,0,1,0
85.100,319,308,0,1,0
85.220,321,309,0,1,0
85.340,323,309,0,1,0
85.460,323,308,0,1,0
85.570,323,307,0,1,0
85.680,324,307,0,1,0
85.790,325,307,0,1,0
85.910,326,307,0,1,0
86.030,326,306,0,1,0
86.140,324,306,0,1,0
86.260,327,307,0,1,0
86.380,327,307,0,1,0
86.500,328,307,0,1,0
86.610,329,307,0,1,0
86.720,331,307,0,1,0
86.830,331,307,0,1,0
86.940,332,307,0,1,0
87.050,333,307,0,1,0
87.160,343,306,0,1,0
87.280,351,307,0,1,0
87.390,364,306,0,1,0
87.510,371,306,0,1,0
87.620,380,307,0,1,0
87.730,393,309,0,1,0
87.850,395,309,0,1,0
87.970,400,309,0,1,0
88.080,396,308,0,1,0
88.190,394,308,0,1,0
88.300,393,308,0,1,0
88.420,391,308,0,1,0
88.530,391,307,0,1,0
88.650,390,307,0,1,0
88.770,391,307,0,1,0
88.890,391,307,0,1,0
88.990,393,308,0,1,0
89.110,395,310,0,1,0
89.220,395,311,0,1,0
89.330,397,312,0,1,0
89.450,398,312,0,1,0
89.560,396,312,0,1,0
89.670,395,313,0,1,0
89.790,394,313,0,1,0
89.910,394,314,0,1,0
90.020,394,314,0,1,0
90.140,394,314,0,1,0
90.250,392,312,0,1,0
90.370,390,310,0,1,0
90.490,387,310,0,1,0
90.620,380,310,0,1,0
90.720,373,309,0,1,0
90.840,369,310,0,1,0
90.960,354,309,0,1,0
91.080,345,309,0,1,0
91.190,339,308,0,1,0
91.300,335,308,0,1,0
91.430,331,306,0,1,0
91.550,327,306,0,1,0
91.660,324,306,0,1,0
91.770,319,306,0,1,0
91.890,314,306,0,1,0
92.010,310,307,0,1,0
92.120,309,308,0,1,0
92.230,307,309,0,1,0
92.340,306,309,0,1,0
92.450,306,309,0,1,0
92.570,305,309,0,1,0
92.680,305,309,0,1,0
92.800,305,309,0,1,0
92.910,307,310,0,1,0
93.030,306,309,0,1,0
93.150,307,309,0,1,0
93.260,306,309,0,1,0
93.380,306,310,0,1,0
93.500,306,310,0,1,0
93.610,304,310,0,1,0
93.720,303,310,0,1,0
93.840,302,311,0,1,0
93.960,302,311,0,0,0
94.080,301,311,0,0,0
94.190,301,312,0,0,0
94.310,301,312,0,0,0
94.430,301,312,0,0,0
94.550,301,312,0,0,0
94.670,301,312,0,0,0
94.790,300,312,0,0,0
94.910,300,312,0,0,0
95.020,300,312,0,0,0
95.130,300,312,0,0,0
95.250,300,312,0,0,0
95.360,300,312,0,0,0
95.480,300,312,0,0,0
95.590,299,313,0,0,0
95.710,298,315,0,0,0
95.820,295,318,0,0,0
95.930,292,322,0,0,0
96.050,291,324,0,0,0
96.170,289,327,0,0,0
96.280,289,327,0,0,0
96.390,289,327,0,0,0
96.510,290,325,0,0,0
96.620,289,325,0,0,0
96.740,289,325,0,0,0
96.860,288,326,0,0,0
96.980,288,326,0,0,0
97.100,288,325,0,0,1
97.210,288,324,0,0,1
97.340,288,323,0,0,1
97.450,288,322,0,0,1
97.560,289,319,0,0,1
97.680,290,318,0,0,1
97.790,289,317,0,0,1
97.910,289,315,0,0,1
98.030,282,312,0,0,1
98.140,273,308,0,0,0
98.260,257,305,0,1,0
98.370,245,305,0,1,0
98.480,224,305,0,1,0
98.590,215,306,0,1,0
98.710,205,308,0,1,0
98.830,188,308,0,1,0
98.950,177,308,0,1,0
99.070,168,310,0,1,0
99.180,166,310,0,1,0
99.280,167,309,0,1,0
99.400,169,309,0,1,0
99.510,168,307,0,1,0
99.630,169,307,0,1,0
99.730,168,307,0,1,0
99.850,168,307,0,1,0
99.960,167,306,0,1,0
100.070,167,306,0,1,0
100.180,166,306,0,1,0
100.290,164,306,0,1,0
100.410,164,305,0,1,0
100.520,164,305,0,1,0
100.630,164,305,0,1,0
100.750,164,306,0,1,0
100.860,165,306,0,1,0
100.980,164,306,0,1,0
101.110,164,305,0,1,0
101.220,163,305,0,1,0
101.340,163,305,0,1,0
101.450,162,305,0,1,0
101.570,164,306,0,1,0
101.690,166,306,0,1,0
101.810,166,306,0,1,0
101.920,169,306,0,1,0
102.030,176,306,0,1,0
102.140,183,306,0,1,0
102.260,189,307,0,1,0
102.380,195,307,0,1,0
102.490,199,308,0,1,0
102.610,202,308,0,1,0
102.720,200,308,0,1,0
102.840,199,309,0,1,0
102.950,198,309,0,1,0
103.070,196,310,0,1,0
103.180,196,309,0,1,0
103.290,195,311,0,1,0
103.410,195,312,0,1,0
103.520,193,312,0,1,0
103.640,192,312,0,1,0
103.760,193,313,0,1,0
103.890,194,313,0,1,0
104.000,193,314,0,1,0
104.120,193,313,0,1,0
104.230,193,313,0,1,0
104.340,194,313,0,1,0
104.450,193,313,0,1,0
104.560,193,313,0,1,0
104.670,193,312,0,1,0
104.790,195,311,0,1,0
104.900,196,311,0,1,0
105.010,198,310,0,1,0
105.130,206,310,0,1,0
105.250,219,310,0,1,0
105.370,225,309,0,1,0
105.480,233,309,0,1,0
105.600,243,308,0,1,0
105.720,253,308,0,1,0
105.840,258,307,0,1,0
105.950,259,308,0,1,0
106.070,260,307,0,1,0
106.180,261,307,0,1,0
106.300,262,307,0,1,0
106.420,262,307,0,1,0
106.540,262,307,0,1,0
106.650,262,307,0,1,0
106.770,263,307,0,1,0
106.880,263,307,0,1,0
107.000,262,307,0,1,0
107.110,262,307,0,1,0
107.230,263,306,0,1,0
107.340,263,306,0,1,0
107.450,263,306,0,1,0
107.570,262,307,0,1,0
107.690,262,307,0,1,0
107.800,262,308,0,1,0
107.910,263,308,0,1,0
108.030,263,307,0,1,0
108.140,263,307,0,1,0
108.260,266,306,0,1,0
108.380,270,305,0,0,0
108.490,273,304,0,0,0
108.610,273,304,0,0,0
108.720,271,304,0,0,0
108.840,271,305,0,0,0
108.960,273,304,0,0,0
