Time,Centre position X,Centre position Y,In Brazo Abierto,In Brazo Cerrado,In centro+
0.000,,,0,0,0
0.210,290,307,0,0,0
0.320,290,307,0,0,0
0.440,294,307,0,0,0
0.550,304,310,0,0,0
2.520,416,313,0,1,0
2.630,419,313,0,1,0
2.750,420,315,0,1,0
2.860,421,315,0,1,0
3.010,424,315,0,1,0
3.120,424,317,0,1,0
3.240,423,316,0,1,0
3.420,423,316,0,1,0
3.540,423,316,0,1,0
3.650,422,316,0,1,0
3.790,422,317,0,1,0
3.920,424,317,0,1,0
4.060,426,316,0,1,0
4.230,429,315,0,1,0
4.340,429,315,0,1,0
4.450,428,315,0,1,0
4.570,425,314,0,1,0
4.700,417,311,0,1,0
5.070,374,309,0,1,0
5.190,359,310,0,1,0
5.310,343,310,0,1,0
5.420,332,309,0,1,0
5.540,321,309,0,1,0
5.660,318,309,0,1,0
5.800,315,308,0,1,0
5.920,312,308,0,1,0
6.030,313,308,0,1,0
6.330,317,307,0,1,0
6.630,316,307,0,1,0
6.750,310,305,0,1,0
6.980,306,304,0,1,0
7.090,311,305,0,1,0
7.210,315,307,0,1,0
7.350,311,308,0,1,0
7.470,308,308,0,1,0
7.580,307,309,0,1,0
7.720,306,310,0,1,0
7.840,307,310,0,1,0
7.950,306,310,0,1,0
8.070,304,311,0,1,0
8.190,301,312,0,0,0
8.290,301,313,0,0,0
8.410,303,311,0,0,0
8.570,305,309,0,0,0
8.700,307,308,0,1,0
8.820,306,309,0,1,0
8.930,305,310,0,1,0
9.040,306,308,0,1,0
9.210,303,306,0,0,0
9.330,296,305,0,0,0
9.440,290,305,0,0,0
9.570,289,304,0,0,0
9.680,289,304,0,0,0
9.790,290,304,0,0,0
9.920,293,304,0,0,0
10.040,291,304,0,0,0
10.240,289,299,0,0,0
10.360,291,301,0,0,0
10.480,296,304,0,0,0
10.590,295,306,0,0,0
10.740,288,308,0,0,1
10.860,288,308,0,0,1
11.070,287,309,0,0,1
11.180,289,307,0,0,1
11.470,287,311,0,0,1
11.590,287,312,0,0,1
11.700,286,312,0,0,1
11.830,287,312,0,0,1
11.950,289,309,0,0,1
12.060,292,307,0,0,1
12.180,295,305,0,0,0
12.290,296,304,0,0,0
12.400,296,305,0,0,0
12.510,296,306,0,0,0
12.630,299,309,0,0,0
12.780,310,308,0,1,0
13.300,389,314,0,1,0
13.580,423,314,0,1,0
14.180,424,314,0,1,0
14.300,425,314,0,1,0
14.410,426,315,0,1,0
14.530,427,315,0,1,0
14.640,427,314,0,1,0
15.850,318,308,0,1,0
15.970,316,309,0,1,0
16.090,315,309,0,1,0
16.200,313,310,0,1,0
16.320,308,310,0,1,0
16.430,309,310,0,1,0
16.540,309,310,0,1,0
16.660,307,309,0,1,0
16.810,304,312,0,1,0
16.930,301,314,0,0,0
17.040,302,313,0,0,0
17.150,305,310,0,1,0
17.270,304,309,0,1,0
17.390,302,309,0,0,0
17.500,299,310,0,0,0
17.610,295,311,0,0,1
17.730,293,311,0,0,1
17.850,292,311,0,0,1
18.000,291,312,0,0,1
18.120,291,312,0,0,1
18.310,288,315,0,0,1
18.430,289,313,0,0,1
18.540,292,312,0,0,1
18.660,293,311,0,0,1
18.770,293,309,0,0,1
18.940,285,308,0,0,1
19.060,283,307,0,0,1
19.290,284,306,0,0,1
19.420,285,306,0,0,1
19.530,286,306,0,0,1
19.760,286,304,0,0,0
19.880,285,302,0,0,0
20.120,285,300,0,0,0
20.230,284,299,0,0,0
20.380,283,298,0,0,0
20.490,284,298,0,0,0
20.610,285,299,0,0,0
20.730,285,299,0,0,0
20.870,285,299,0,0,0
