Time,Centre position X,Centre position Y,In Brazo Abierto,In Brazo Cerrado,In centro+
0.000,,,1,0,0
0.220,293,281,1,0,0
0.320,294,284,1,0,0
0.440,292,289,1,0,0
0.550,291,295,1,0,0
0.670,290,299,0,0,0
0.790,291,299,0,0,0
0.900,291,304,0,0,0
1.030,291,307,0,0,0
1.130,291,303,0,0,0
1.250,289,302,0,0,0
1.370,287,306,0,0,0
1.480,283,308,0,0,1
1.590,276,308,0,0,0
1.720,259,309,0,1,0
1.830,246,309,0,1,0
1.950,230,309,0,1,0
2.060,217,309,0,1,0
2.190,206,308,0,1,0
2.300,192,310,0,1,0
2.430,182,310,0,1,0
2.540,179,311,0,1,0
2.660,175,313,0,1,0
2.780,170,313,0,1,0
3.200,277,162,1,0,0
3.870,169,310,0,1,0
3.980,175,311,0,1,0
4.100,179,310,0,1,0
4.210,179,310,0,1,0
4.320,181,310,0,1,0
4.460,192,310,0,1,0
4.570,197,310,0,1,0
4.690,203,310,0,1,0
4.870,221,309,0,1,0
4.990,229,309,0,1,0
5.100,236,309,0,1,0
5.210,246,310,0,1,0
5.330,251,310,0,1,0
5.440,252,309,0,1,0
5.560,253,309,0,1,0
5.680,257,309,0,1,0
5.800,262,309,0,1,0
5.920,266,308,0,1,0
6.040,268,309,0,1,0
6.150,269,309,0,1,0
6.270,271,310,0,0,0
6.390,272,311,0,0,0
6.510,274,310,0,0,0
6.620,274,310,0,0,0
6.730,276,311,0,0,0
6.840,278,312,0,0,0
6.950,282,314,0,0,1
7.070,285,317,0,0,1
7.190,285,318,0,0,1
7.320,285,318,0,0,1
7.430,285,319,0,0,1
7.550,287,324,0,0,1
7.660,287,326,0,0,1
7.780,286,322,0,0,1
7.900,284,319,0,0,1
8.020,285,317,0,0,1
8.140,286,317,0,0,1
8.250,289,316,0,0,1
8.360,289,315,0,0,1
8.480,287,313,0,0,1
8.590,290,310,0,0,1
8.710,290,309,0,0,1
8.830,290,309,0,0,1
8.950,289,309,0,0,1
9.060,289,309,0,0,1
9.180,289,308,0,0,1
9.300,289,308,0,0,1
9.410,289,308,0,0,1
9.530,289,309,0,0,1
9.640,287,309,0,0,1
9.750,286,308,0,0,1
9.860,286,307,0,0,1
9.980,288,308,0,0,1
10.100,289,310,0,0,1
10.220,288,313,0,0,1
10.340,281,312,0,0,1
10.450,267,311,0,1,0
10.560,248,310,0,1,0
10.680,232,310,0,1,0
10.790,216,310,0,1,0
10.900,191,312,0,1,0
11.050,173,313,0,1,0
11.160,165,312,0,1,0
11.280,165,312,0,1,0
11.490,167,312,0,1,0
11.610,167,313,0,1,0
11.760,166,313,0,1,0
11.960,165,312,0,1,0
12.090,163,311,0,1,0
12.910,163,308,0,1,0
14.310,168,308,0,1,0
14.430,172,308,0,1,0
14.540,177,308,0,1,0
14.650,181,308,0,1,0
14.780,184,309,0,1,0
14.880,186,309,0,1,0
15.000,190,310,0,1,0
15.120,191,310,0,1,0
15.230,190,310,0,1,0
15.360,187,310,0,1,0
15.470,186,311,0,1,0
15.590,185,311,0,1,0
15.710,184,312,0,1,0
15.820,183,312,0,1,0
15.940,183,313,0,1,0
16.050,181,312,0,1,0
16.160,177,312,0,1,0
16.270,174,312,0,1,0
16.390,170,312,0,1,0
16.500,166,311,0,1,0
16.640,163,310,0,1,0
16.800,162,311,0,1,0
16.910,163,311,0,1,0
17.690,167,311,0,1,0
17.800,170,311,0,1,0
17.950,173,313,0,1,0
18.060,180,311,0,1,0
18.180,185,311,0,1,0
18.290,186,311,0,1,0
18.410,187,310,0,1,0
18.520,188,310,0,1,0
18.630,192,309,0,1,0
18.740,196,309,0,1,0
18.850,197,309,0,1,0
18.970,204,310,0,1,0
19.090,214,311,0,1,0
19.220,223,312,0,1,0
19.330,227,310,0,1,0
19.450,226,310,0,1,0
19.560,226,310,0,1,0
19.670,228,310,0,1,0
19.780,227,310,0,1,0
19.900,227,310,0,1,0
20.020,231,310,0,1,0
20.140,239,311,0,1,0
20.250,243,312,0,1,0
20.360,246,312,0,1,0
20.470,249,311,0,1,0
20.590,254,311,0,1,0
20.700,254,313,0,1,0
20.820,254,312,0,1,0
20.930,253,312,0,1,0
21.040,254,312,0,1,0
21.160,254,312,0,1,0
21.270,257,310,0,1,0
