Time,Centre position X,Centre position Y,In Brazo Abierto,In Brazo Cerrado,In centro+
0.000,,,0,0,0
0.220,283,305,0,0,0
0.330,283,307,0,0,1
0.450,283,306,0,0,1
0.570,283,308,0,0,1
0.690,283,311,0,0,1
0.800,283,313,0,0,1
0.920,283,313,0,0,1
1.020,283,314,0,0,1
1.140,283,316,0,0,1
1.260,283,315,0,0,1
1.370,283,314,0,0,1
1.490,283,314,0,0,1
1.600,283,314,0,0,1
1.710,283,314,0,0,1
1.820,283,314,0,0,1
1.930,285,315,0,0,1
2.050,288,318,0,0,1
2.160,290,320,0,0,1
2.270,290,321,0,0,1
2.400,290,320,0,0,1
2.520,290,319,0,0,1
2.620,289,320,0,0,1
2.740,289,318,0,0,1
2.860,287,316,0,0,1
2.970,288,314,0,0,1
3.090,293,311,0,0,1
3.210,303,308,0,0,0
3.330,312,308,0,1,0
3.440,329,306,0,1,0
3.560,341,306,0,1,0
3.680,352,306,0,1,0
3.790,351,307,0,1,0
3.910,349,307,0,1,0
4.030,354,306,0,1,0
4.140,359,306,0,1,0
4.250,371,306,0,1,0
4.350,384,307,0,1,0
4.470,395,308,0,1,0
4.580,411,309,0,1,0
4.700,419,309,0,1,0
4.810,422,311,0,1,0
4.930,419,310,0,1,0
5.040,408,306,0,1,0
5.160,392,305,0,1,0
5.270,385,306,0,1,0
5.400,383,305,0,1,0
5.510,376,307,0,1,0
5.630,371,308,0,1,0
5.750,367,309,0,1,0
5.860,366,309,0,1,0
5.980,364,310,0,1,0
6.100,356,310,0,1,0
6.210,344,310,0,1,0
6.330,340,311,0,1,0
6.440,325,309,0,1,0
6.550,317,308,0,1,0
6.670,314,308,0,1,0
6.790,313,307,0,1,0
6.910,313,307,0,1,0
7.020,313,308,0,1,0
7.140,309,307,0,1,0
7.260,309,307,0,1,0
7.370,312,307,0,1,0
7.490,313,308,0,1,0
7.600,313,307,0,1,0
7.710,311,307,0,1,0
7.820,308,306,0,1,0
7.940,304,304,0,1,0
8.060,299,302,0,0,0
8.170,297,299,0,0,0
8.280,295,299,0,0,0
8.400,293,298,1,0,0
8.530,293,297,1,0,0
8.650,293,297,1,0,0
8.770,295,299,1,0,0
8.890,295,299,1,0,0
9.010,294,299,1,0,0
9.130,293,298,1,0,0
9.240,291,298,1,0,0
9.360,291,298,1,0,0
9.480,291,298,1,0,0
9.590,291,299,1,0,0
9.710,292,299,1,0,0
9.820,293,299,1,0,0
9.940,297,303,0,0,0
10.060,298,303,0,0,0
10.170,297,300,0,0,0
10.290,296,299,0,0,0
10.410,297,299,0,0,0
10.530,297,301,0,0,0
10.640,298,301,0,0,0
10.750,298,302,0,0,0
10.870,298,301,0,0,0
11.020,298,301,0,0,0
11.170,297,299,0,0,0
11.290,297,298,0,0,0
11.430,297,293,1,0,0
11.580,297,292,1,0,0
11.760,296,292,1,0,0
11.880,295,290,1,0,0
11.990,299,303,0,0,0
12.100,297,305,0,0,0
12.220,293,306,0,0,0
12.340,289,308,0,0,1
12.450,283,308,0,0,1
12.560,275,309,0,0,1
12.690,261,310,0,1,0
12.800,244,309,0,1,0
12.920,231,308,0,1,0
13.030,218,308,0,1,0
13.150,199,308,0,1,0
13.260,182,307,0,1,0
13.370,174,307,0,1,0
13.480,170,307,0,1,0
13.590,169,307,0,1,0
13.700,164,306,0,1,0
13.820,161,307,0,1,0
13.930,160,309,0,1,0
14.050,159,310,0,1,0
14.170,159,309,0,1,0
14.280,161,310,0,1,0
14.400,162,307,0,1,0
14.520,166,306,0,1,0
14.640,169,305,0,1,0
14.750,169,305,0,1,0
14.870,172,305,0,1,0
14.970,173,305,0,1,0
15.090,173,304,0,1,0
15.210,174,304,0,1,0
15.330,174,304,0,1,0
15.440,174,305,0,1,0
15.560,177,305,0,1,0
15.670,187,305,0,1,0
15.790,202,306,0,1,0
15.900,224,306,0,1,0
16.010,241,307,0,1,0
16.140,253,307,0,1,0
16.250,257,307,0,1,0
16.370,260,308,0,1,0
16.490,262,308,0,1,0
16.600,263,309,0,1,0
16.710,264,309,0,1,0
16.830,265,309,0,1,0
16.940,266,309,0,1,0
17.050,268,309,0,1,0
17.170,267,309,0,1,0
17.290,268,309,0,1,0
17.410,268,309,0,1,0
17.520,268,309,0,1,0
17.630,268,309,0,1,0
17.750,268,309,0,1,0
17.860,266,308,0,1,0
17.980,267,307,0,1,0
18.110,269,306,0,1,0
18.220,268,306,0,1,0
18.340,268,306,0,1,0
18.450,268,306,0,1,0
18.580,268,306,0,1,0
18.690,268,306,0,1,0
18.810,268,306,0,1,0
18.920,268,306,0,1,0
19.040,268,306,0,1,0
