Time,Centre position X,Centre position Y
0.000,,
0.200,328,290
0.330,325,281
0.450,324,277
0.570,325,273
0.700,328,273
0.810,329,272
0.910,329,272
1.040,329,273
1.150,330,273
1.270,330,273
1.380,330,273
1.490,330,271
1.600,332,265
1.710,333,257
1.830,334,250
1.940,336,249
2.050,334,247
2.160,333,241
2.280,331,229
2.390,328,219
2.510,326,212
2.630,325,204
2.740,324,192
2.860,323,186
2.970,325,179
3.090,325,176
3.210,325,173
3.320,325,177
3.430,325,182
3.550,327,183
3.680,328,185
3.800,328,185
3.910,328,186
4.020,327,188
4.130,325,189
4.250,324,188
4.360,322,183
4.470,322,182
4.590,323,182
4.710,325,182
4.830,329,179
4.940,328,179
5.060,327,182
5.160,325,186
5.280,324,190
5.390,325,194
5.500,327,199
5.620,327,201
5.740,328,203
5.840,327,202
5.960,325,203
6.080,324,208
6.190,322,211
6.310,323,215
6.430,324,226
6.540,323,234
6.660,321,242
6.790,321,246
6.910,324,256
7.020,327,265
7.130,330,271
7.250,327,268
7.380,325,270
7.490,323,274
7.610,323,275
7.730,323,274
7.850,323,276
7.960,322,279
8.080,323,286
8.200,324,298
8.310,325,303
8.430,328,314
8.550,329,324
8.660,331,334
8.780,332,337
8.900,329,342
9.020,325,347
9.140,325,350
9.260,324,351
9.370,324,351
9.490,326,354
9.600,326,366
9.720,328,374
9.840,328,377
9.960,328,378
10.080,328,377
10.190,329,377
10.310,329,376
10.420,329,376
10.530,329,377
10.650,325,377
10.770,325,380
10.890,324,381
11.000,323,381
11.110,323,381
11.230,323,381
11.340,323,380
11.450,324,378
11.560,324,379
11.680,324,379
11.800,324,379
11.910,324,379
12.030,324,379
12.150,324,379
12.270,324,380
12.390,324,381
12.500,323,382
12.620,323,382
12.730,324,378
12.850,326,375
12.970,327,374
13.080,328,373
13.200,327,369
13.310,327,366
13.440,329,361
13.550,329,353
13.660,331,342
13.780,332,336
13.890,332,331
14.010,331,323
14.120,329,312
14.230,329,302
14.350,328,291
14.470,329,279
14.580,330,275
14.710,330,274
14.820,329,265
14.940,330,255
15.050,329,248
15.160,330,245
15.280,330,240
15.390,333,233
15.510,332,229
15.630,329,227
15.740,327,222
15.850,326,219
15.960,325,218
16.070,325,218
16.190,325,218
16.310,326,218
16.430,327,220
16.540,330,221
16.660,331,219
16.780,330,220
16.890,328,224
17.010,328,225
17.120,327,228
17.230,327,230
17.340,331,234
17.460,333,239
17.580,335,241
17.700,335,240
17.820,335,240
17.940,334,243
18.060,332,256
18.170,332,263
18.290,332,269
18.410,332,272
18.540,333,272
18.660,333,272
18.780,332,271
18.890,332,270
19.020,332,270
19.140,332,270
19.260,330,270
19.370,329,272
19.490,326,279
19.610,325,279
19.730,326,279
19.840,326,279
19.960,326,279
20.070,326,283
20.200,325,296
20.320,326,305
20.440,326,310
20.570,326,307
20.680,326,307
20.790,326,309
20.900,327,317
21.020,330,325
21.140,330,334
21.250,330,340
21.370,332,345
21.490,332,348
21.610,331,343
21.730,329,340
21.850,329,340
21.970,328,340
22.080,328,339
22.190,328,339
22.300,328,339
22.420,329,338
22.530,328,338
22.640,328,338
22.750,329,337
22.870,331,333
22.990,330,329
23.100,327,323
23.210,327,315
23.330,328,303
23.440,329,294
23.550,329,284
23.670,330,271
23.780,328,262
23.900,327,249
24.020,327,245
24.130,327,237
24.250,328,232
24.360,330,231
24.470,330,230
24.580,329,230
24.700,330,229
24.820,330,229
24.930,329,223
25.050,329,215
25.160,328,204
25.270,326,194
25.390,325,182
25.510,324,175
25.630,327,167
25.750,329,158
25.870,332,151
25.990,333,148
26.110,333,147
26.230,333,146
26.340,334,143
26.460,334,139
26.570,334,133
26.690,334,126
26.810,330,115
26.920,328,105
27.040,327,104
27.150,327,104
27.260,327,104
27.370,327,105
27.480,327,105
27.580,327,105
27.690,327,106
27.810,330,107
27.920,331,106
28.040,332,105
28.160,332,104
28.270,332,104
28.390,333,104
28.500,333,104
28.620,332,105
28.740,330,108
28.860,328,110
28.970,328,113
29.090,327,115
29.200,328,119
29.310,328,125
29.430,331,137
29.540,331,147
29.660,332,159
29.780,331,170
29.900,331,183
30.010,331,190
30.130,330,208
30.240,329,212
30.350,328,216
30.470,329,230
30.580,327,242
30.700,326,248
30.810,326,256
30.920,324,268
31.040,323,276
31.160,324,275
31.280,325,275
31.390,328,279
31.510,329,285
31.630,330,289
31.740,330,288
31.860,329,288
31.980,329,288
32.090,329,287
32.200,329,287
32.310,327,285
32.430,325,290
32.540,323,296
32.650,325,297
32.770,326,295
32.880,327,293
32.990,328,289
33.100,327,288
33.220,326,286
33.330,324,282
33.450,324,275
33.570,324,269
33.690,324,259
33.800,324,254
33.920,324,251
34.030,322,251
34.150,318,249
34.260,310,245
34.380,301,243
34.490,289,242
34.600,278,242
34.720,272,242
34.830,267,243
34.970,270,243
35.080,270,244
35.190,267,243
35.310,262,243
35.430,245,244
35.540,236,245
35.660,226,246
35.780,216,246
35.890,203,247
36.000,199,246
36.120,199,246
36.230,198,247
36.350,194,248
36.460,193,247
36.570,192,248
36.680,190,248
36.790,190,249
36.910,190,249
37.020,191,247
37.140,192,246
37.250,192,246
37.360,191,245
37.490,189,245
37.600,187,244
37.730,189,245
37.850,191,246
37.960,190,247
38.080,190,246
38.190,193,246
38.310,198,247
38.430,200,247
38.550,203,248
38.670,204,248
38.780,203,247
38.890,202,248
39.020,203,248
39.140,203,249
39.260,202,248
39.380,204,248
39.490,209,246
39.600,217,246
39.720,227,245
39.830,232,244
39.960,248,242
40.070,259,242
40.180,274,242
40.310,288,242
40.420,295,241
40.530,310,241
40.630,315,240
40.750,320,238
40.870,320,236
40.980,320,236
41.100,319,238
41.220,318,238
41.340,319,232
41.450,319,234
41.570,319,235
41.700,318,236
41.810,319,235
41.930,318,237
42.040,319,237
42.160,318,239
42.280,318,243
42.410,319,245
42.520,325,246
42.640,326,248
42.770,325,249
42.880,324,254
43.000,324,260
43.110,326,259
43.230,328,256
43.340,329,255
43.450,327,253
43.570,321,250
43.690,309,246
43.790,299,244
43.900,287,243
44.020,272,244
44.130,261,245
44.250,248,247
44.370,238,247
44.480,230,247
44.600,223,246
44.710,213,245
44.820,206,245
44.940,200,244
45.050,200,245
45.170,199,244
45.290,199,244
45.410,198,244
45.530,198,244
45.650,198,244
45.770,198,244
45.870,198,244
45.990,198,243
46.110,198,243
46.220,197,243
46.330,196,243
46.450,193,243
46.570,191,242
46.680,187,242
46.800,187,242
46.910,188,242
47.030,189,244
47.140,187,246
47.260,186,246
47.370,185,247
47.490,185,247
47.620,185,247
47.720,187,246
47.830,188,247
47.940,188,246
48.060,188,246
48.170,191,246
48.280,190,245
48.390,189,245
48.500,189,245
48.620,188,245
48.740,188,246
48.850,188,245
48.980,194,246
49.100,200,247
49.210,206,249
49.330,207,248
49.450,206,248
49.570,204,248
49.680,203,248
49.800,204,249
49.910,204,249
50.030,203,249
50.150,204,249
50.260,203,249
50.370,203,249
50.470,203,249
50.590,205,249
50.720,211,248
50.830,220,247
50.940,230,246
51.060,238,244
51.180,252,242
51.290,263,241
51.410,275,241
51.520,286,241
51.640,294,242
51.750,297,242
51.860,295,242
51.970,297,242
52.080,300,242
52.200,303,242
52.310,308,241
52.430,312,240
52.550,312,241
52.670,313,241
52.790,309,243
52.910,308,243
53.020,307,244
53.130,305,244
53.240,305,244
53.370,305,244
53.540,306,244
53.680,307,244
53.790,312,246
53.910,312,247
54.030,312,247
54.140,312,246
54.250,311,246
54.370,311,246
54.490,310,246
54.600,310,246
54.720,308,245
54.840,306,245
54.960,302,246
55.080,297,247
55.200,292,248
55.310,287,248
55.420,274,247
55.540,259,247
55.670,247,247
55.790,237,247
55.900,233,247
56.010,225,246
56.120,215,245
56.230,207,245
56.340,198,244
56.460,197,245
56.570,200,245
56.690,204,246
56.800,205,248
56.920,204,248
57.040,204,246
57.160,204,244
57.280,205,244
57.400,205,244
57.510,204,247
57.630,204,247
57.750,205,244
57.870,214,244
57.990,225,245
58.110,226,245
58.230,226,245
58.340,225,245
58.450,227,244
58.560,233,244
58.680,245,246
58.790,252,245
58.910,259,246
59.030,271,246
59.150,280,246
59.270,286,246
59.370,287,246
59.490,286,246
59.610,284,246
59.730,282,247
59.850,281,247
59.970,281,248
60.080,281,249
60.200,281,248
60.320,281,247
60.430,283,247
60.550,289,246
60.680,301,246
60.790,305,245
60.920,308,244
61.030,318,243
61.140,324,241
61.260,325,240
61.380,326,240
61.480,326,240
61.600,326,240
61.710,329,240
61.820,340,241
61.940,354,242
62.050,370,243
62.170,379,243
62.280,393,243
62.400,402,243
62.510,412,243
62.630,423,243
62.740,436,243
62.860,445,244
62.970,452,244
63.090,455,245
63.210,450,243
63.340,450,243
63.450,449,244
63.560,448,244
63.680,448,245
63.790,450,246
63.900,451,247
64.030,453,248
64.140,454,248
64.270,454,248
64.380,455,249
64.490,454,248
64.610,451,247
64.740,448,248
64.860,442,247
64.970,431,247
65.090,415,246
65.210,402,244
65.320,395,243
65.440,397,244
65.560,399,244
65.670,390,244
65.790,379,243
65.890,367,242
66.000,356,242
66.120,339,241
66.230,332,240
66.350,329,240
66.460,329,240
66.570,329,240
66.690,329,239
66.810,329,239
66.930,329,238
67.050,329,239
67.160,323,240
67.280,308,243
67.390,297,244
67.510,287,246
67.620,270,245
67.740,260,244
67.860,251,243
67.970,237,243
68.090,228,243
68.210,220,243
68.330,208,243
68.440,199,244
68.560,198,243
68.690,199,244
68.800,195,245
68.920,191,246
69.030,190,246
69.150,189,246
69.270,187,247
69.390,187,246
69.500,187,246
69.620,190,245
69.730,191,246
69.850,193,246
69.960,195,247
70.080,200,247
70.200,205,247
70.320,216,247
70.420,217,247
70.540,230,245
70.650,241,243
70.770,253,243
70.880,270,242
70.990,282,242
71.100,292,242
71.220,306,244
71.330,315,244
71.440,323,244
71.560,331,245
71.670,343,245
71.780,355,245
