Time,Centre position X,Centre position Y
0.000,,
0.210,194,252
0.330,194,253
0.440,194,253
0.550,194,253
0.660,194,254
0.770,195,254
0.890,196,253
1.010,197,253
1.130,199,253
1.240,199,253
1.360,199,253
1.480,199,253
1.580,199,252
1.700,199,252
1.810,199,253
1.930,199,252
2.050,199,252
2.160,199,253
2.270,198,253
2.400,196,252
2.510,194,252
2.620,193,251
2.730,193,251
2.840,193,250
3.010,171,261
3.130,168,260
3.240,168,260
3.360,164,260
3.480,159,260
3.600,155,261
3.710,151,261
3.820,150,259
3.940,149,256
4.040,149,256
4.160,149,255
4.270,148,257
4.390,148,257
4.500,149,257
4.620,152,257
4.730,152,257
4.840,151,257
4.960,152,256
5.070,152,256
5.190,152,257
5.300,152,257
5.420,152,256
5.530,152,257
5.640,152,256
5.770,153,257
5.880,153,257
6.000,154,257
6.100,154,257
6.230,153,257
6.350,153,257
6.460,153,257
6.560,153,257
6.680,153,257
6.790,153,257
6.900,152,256
7.020,152,256
7.140,151,255
7.250,151,255
7.360,151,256
7.480,151,256
7.590,151,255
7.710,152,256
7.830,152,256
7.940,153,256
8.060,152,256
8.180,153,256
8.300,152,256
8.420,152,256
8.530,152,255
8.640,152,255
8.750,152,255
8.870,151,255
8.990,151,256
9.110,152,256
9.230,151,256
9.350,151,256
9.470,150,256
9.590,149,255
9.700,149,255
9.820,149,255
9.930,148,255
10.050,147,256
10.160,147,256
10.270,147,256
10.390,147,256
10.520,147,256
10.640,147,257
10.760,148,256
10.880,149,256
10.990,150,256
11.110,153,255
11.240,153,256
11.350,153,256
11.460,153,256
11.580,153,256
11.700,153,256
11.810,153,256
11.940,153,256
12.060,152,256
12.180,152,256
12.290,153,256
12.400,152,256
12.520,152,256
12.640,152,256
12.760,155,256
12.890,156,256
13.000,158,257
13.120,159,256
13.230,159,256
13.340,159,256
13.460,159,256
13.570,159,256
13.680,160,256
13.800,161,256
13.920,161,257
14.030,161,257
14.140,162,257
14.260,162,257
14.390,162,257
14.500,163,258
14.610,163,258
14.730,162,258
14.850,162,257
14.970,162,257
15.080,161,257
15.200,161,257
15.320,161,257
15.440,161,257
15.560,162,257
15.670,162,257
15.790,162,256
15.900,162,257
16.010,162,257
16.130,162,257
16.240,162,257
16.360,162,257
16.480,162,257
16.590,162,257
16.700,162,257
16.820,162,257
16.940,161,257
17.060,159,256
17.180,158,256
17.300,157,255
17.420,158,255
17.540,157,255
17.650,156,255
17.760,156,255
17.860,156,255
17.980,156,254
18.090,156,254
18.200,156,254
18.330,156,254
18.440,156,254
18.560,156,254
18.680,157,254
18.800,156,254
18.930,157,254
19.050,157,254
19.160,157,254
19.280,157,254
19.400,157,254
19.510,156,254
19.620,155,253
19.750,155,253
19.860,156,253
19.980,156,253
20.090,156,254
20.200,156,254
20.310,154,255
20.430,154,255
20.550,154,255
20.660,154,255
20.780,153,255
20.900,154,255
21.030,153,255
21.150,153,255
21.260,153,256
21.370,153,256
21.490,153,256
21.600,154,256
21.730,154,256
21.850,154,256
21.960,154,256
22.080,153,256
22.190,153,256
22.310,153,256
22.420,152,256
22.540,152,256
22.660,151,256
22.770,152,256
22.880,151,256
23.000,151,256
23.120,151,255
23.250,150,255
23.360,150,255
23.490,150,255
23.610,150,255
23.730,150,254
23.850,151,254
23.960,150,254
24.080,152,255
24.190,152,255
24.320,153,256
24.430,153,256
24.550,153,256
24.660,152,257
24.770,152,257
24.890,152,257
25.000,153,256
25.120,152,257
25.220,152,257
25.350,152,257
25.470,151,257
25.580,151,256
25.700,152,254
25.810,154,253
25.930,154,253
26.040,154,252
26.160,157,251
26.280,158,251
26.390,159,252
26.520,159,252
26.630,159,252
26.740,158,252
26.860,158,252
26.970,158,252
27.080,158,252
27.200,158,252
27.320,158,253
27.430,158,253
27.540,158,252
27.660,159,252
27.770,159,252
27.890,158,252
28.000,158,252
28.120,158,252
28.240,158,252
28.350,158,252
28.460,158,252
28.580,159,252
28.700,158,252
28.810,158,252
28.930,158,252
29.050,158,252
29.170,159,252
29.280,158,252
29.400,158,252
29.510,159,252
29.630,158,252
29.740,158,253
29.870,158,253
29.980,158,253
30.100,158,253
30.220,158,253
30.340,158,252
30.450,158,252
30.570,158,252
30.690,158,252
30.800,158,252
30.920,158,252
31.040,158,252
31.150,158,252
31.270,158,252
31.390,158,252
31.490,158,252
31.610,158,252
31.720,158,253
31.840,158,253
31.940,157,252
32.060,158,253
32.180,157,254
32.300,157,254
32.410,156,255
32.530,155,255
32.650,155,256
32.760,155,256
32.880,155,255
32.990,155,255
33.110,156,255
33.220,157,255
33.340,157,255
33.450,158,254
33.570,159,254
33.680,159,254
33.800,159,254
33.910,159,254
34.030,159,254
34.140,159,254
34.260,159,254
34.380,159,254
34.500,160,253
