Time,Centre position X,Centre position Y
0.000,,
0.270,335,238
0.390,336,240
0.510,337,241
0.620,337,241
0.750,336,239
0.870,338,240
0.990,341,242
1.110,344,245
1.230,348,245
1.340,355,245
1.450,361,246
1.560,371,246
1.690,376,245
1.800,379,245
1.920,379,245
2.030,380,246
2.140,386,247
2.260,393,248
2.380,398,249
2.490,401,248
2.590,404,248
2.720,410,248
2.840,417,248
2.950,428,247
3.070,436,246
3.190,443,245
3.310,448,245
3.430,447,246
3.540,447,245
3.660,446,246
3.780,445,247
3.900,448,246
4.020,452,245
4.130,458,247
4.250,460,247
4.370,462,248
4.500,461,248
4.610,462,247
4.730,468,247
4.850,469,248
4.960,468,248
5.070,467,245
5.190,466,244
5.310,465,243
5.430,464,244
5.550,463,244
5.660,463,245
5.770,460,245
5.890,454,245
6.000,448,245
6.110,445,247
6.220,442,248
6.340,438,248
6.450,435,250
6.560,434,249
6.680,434,248
6.800,431,248
6.910,426,246
7.030,417,245
7.150,409,243
7.250,403,243
7.370,398,244
7.490,393,245
7.600,388,245
7.720,385,246
7.830,384,246
7.950,379,244
8.060,373,244
8.180,364,244
8.290,359,244
8.400,355,243
8.510,356,244
8.630,355,245
8.750,353,246
8.860,351,246
8.980,350,246
9.080,350,246
9.190,351,246
9.310,351,246
9.420,350,246
9.540,350,246
9.650,349,247
9.770,347,248
9.880,345,249
10.000,344,249
10.120,343,250
10.240,343,251
10.350,342,253
10.470,341,253
10.580,341,253
10.690,342,252
10.810,342,252
10.920,343,252
11.030,345,249
11.150,346,246
11.270,345,244
11.390,347,244
11.510,349,244
11.620,349,244
11.730,349,244
11.860,349,244
11.970,349,243
12.080,349,243
12.180,349,243
12.310,348,243
12.430,348,243
12.550,348,243
12.670,347,243
12.790,347,243
12.910,348,243
13.030,347,243
13.150,348,243
13.270,349,243
13.380,348,243
13.490,351,244
13.600,353,245
13.710,356,246
13.830,360,246
13.950,363,245
14.060,369,242
14.170,378,242
14.300,391,242
14.410,401,243
14.520,409,243
14.640,417,244
14.750,419,245
14.870,421,246
14.990,420,246
15.100,419,246
15.210,418,246
15.330,418,245
15.440,418,245
15.560,418,246
15.680,419,246
15.800,421,245
15.920,426,245
16.040,439,245
16.150,447,246
16.250,455,248
16.370,460,249
16.480,463,249
16.600,465,249
16.720,465,250
16.830,466,251
16.940,466,252
17.050,466,251
17.160,466,251
17.280,465,250
17.390,463,248
17.510,463,248
17.620,466,248
17.730,466,246
17.850,463,245
17.960,461,245
18.070,461,245
18.190,462,244
18.320,458,244
18.420,454,245
18.540,453,246
18.650,453,245
18.770,454,245
18.890,454,245
19.010,454,245
19.140,454,245
19.250,454,245
19.360,454,245
19.490,453,245
19.600,453,246
19.730,453,246
19.840,454,246
19.960,455,246
20.080,454,246
20.200,455,247
20.310,454,246
20.440,452,246
20.560,450,246
20.670,443,246
20.790,438,246
20.900,437,246
21.020,438,246
21.130,438,246
21.240,438,245
21.360,437,246
21.480,438,245
21.600,437,246
21.720,437,246
21.840,436,245
21.960,433,244
22.080,430,243
22.200,426,243
22.310,421,243
22.420,415,242
22.540,409,242
22.660,403,242
22.780,397,243
22.900,392,245
23.010,389,245
23.130,387,245
23.250,384,245
23.370,379,245
23.490,377,244
23.600,374,243
23.720,373,243
23.830,373,243
23.950,372,243
24.070,371,243
24.180,370,243
24.300,368,243
24.420,364,243
24.540,359,244
24.670,356,243
24.780,354,243
24.910,353,243
25.030,352,244
25.150,352,243
25.260,353,244
25.370,353,244
25.490,353,245
25.610,350,245
25.720,349,245
25.840,350,245
25.950,348,245
26.080,347,245
26.190,345,244
26.300,345,243
26.410,345,243
26.530,343,241
26.640,343,241
26.760,343,241
26.890,343,241
27.020,345,242
27.140,347,243
27.250,347,243
27.380,347,243
27.490,347,243
27.610,346,242
27.730,346,242
27.840,346,242
27.960,345,241
28.080,343,240
28.190,343,240
28.310,342,240
28.430,343,240
28.540,344,241
28.650,343,240
28.760,343,240
28.870,344,240
28.980,344,240
29.090,345,241
29.210,346,241
29.330,346,241
29.440,346,242
29.560,347,244
29.680,344,244
29.790,342,246
29.900,342,246
30.020,344,245
30.130,344,246
30.250,344,247
30.360,344,247
30.480,345,246
30.590,345,246
30.700,345,245
30.820,349,246
30.940,350,247
31.050,352,247
31.170,358,248
31.280,366,249
31.390,378,249
31.510,386,248
31.630,397,248
31.750,407,247
31.870,417,246
31.980,421,246
32.100,428,247
32.220,433,248
32.340,433,248
32.460,434,248
32.580,434,248
32.700,435,248
32.810,434,248
32.920,434,249
33.040,435,248
33.160,437,248
33.280,441,247
33.380,445,247
33.490,447,247
33.610,447,247
33.720,447,247
33.840,446,245
33.960,445,243
34.090,443,242
34.200,443,242
34.330,442,242
34.440,442,242
34.560,440,243
34.680,438,243
34.790,436,243
34.910,436,244
35.030,436,244
35.150,436,245
35.270,437,246
35.380,437,245
35.500,438,246
35.620,439,245
35.730,440,246
35.850,442,247
35.960,445,248
36.070,448,247
36.180,451,248
36.290,453,248
36.400,455,246
36.510,455,247
36.630,456,247
36.740,455,247
36.850,456,247
36.970,458,248
37.080,460,249
37.200,460,249
37.320,457,247
37.430,460,249
37.540,459,249
37.670,455,248
37.790,455,247
37.900,457,248
38.020,455,246
38.130,455,247
38.250,456,247
38.360,458,247
38.480,464,247
38.600,469,247
38.710,470,247
38.830,472,246
38.950,472,246
39.070,472,246
39.180,472,246
39.300,472,246
39.410,472,246
39.530,472,245
39.640,472,245
39.760,473,245
39.870,473,244
39.990,473,244
40.100,473,244
40.220,473,244
40.340,472,245
40.460,470,245
40.570,468,245
40.700,466,245
40.820,466,245
40.940,464,246
41.050,463,247
41.160,461,247
41.280,456,247
41.400,452,248
41.520,452,247
41.630,451,248
41.750,449,248
41.860,452,247
41.980,451,247
42.110,452,247
42.230,452,247
42.350,452,247
42.470,452,248
42.590,452,247
42.710,452,247
42.830,451,247
