Time,Centre position X,Centre position Y,In Brazo abierto,In brazo cerrado,In centro+
0.000,,,0,0,0
0.220,335,206,0,0,0
0.340,335,216,0,0,0
0.450,334,223,0,0,0
0.570,335,226,0,0,0
0.690,336,228,0,0,0
0.810,335,230,0,0,0
0.950,334,238,0,0,0
1.070,332,247,0,0,1
1.200,332,251,0,0,1
1.310,332,251,0,0,1
1.420,331,249,0,0,1
1.540,327,249,0,0,1
1.660,319,250,0,0,1
1.780,315,251,0,0,0
1.900,312,251,0,1,0
2.010,311,249,0,1,0
2.130,302,249,0,1,0
2.240,292,247,0,1,0
2.360,277,249,0,1,0
2.480,271,248,0,1,0
2.590,264,249,0,1,0
2.700,254,249,0,1,0
2.810,247,250,0,1,0
2.920,241,251,0,1,0
3.040,232,250,0,1,0
3.140,228,250,0,1,0
3.250,218,252,0,1,0
3.370,208,252,0,1,0
3.490,206,253,0,1,0
3.610,204,253,0,1,0
3.730,205,252,0,1,0
3.850,202,251,0,1,0
3.970,199,251,0,1,0
4.080,198,252,0,1,0
4.200,198,253,0,1,0
4.310,199,253,0,1,0
4.420,198,253,0,1,0
4.530,198,251,0,1,0
4.650,199,251,0,1,0
4.760,199,251,0,1,0
4.870,198,251,0,1,0
4.990,197,250,0,1,0
5.120,197,249,0,1,0
5.240,198,250,0,1,0
5.350,199,251,0,1,0
5.470,200,249,0,1,0
5.590,202,248,0,1,0
5.710,210,247,0,1,0
5.830,219,248,0,1,0
5.940,226,248,0,1,0
6.060,235,248,0,1,0
6.180,243,248,0,1,0
6.290,252,247,0,1,0
6.400,263,247,0,1,0
6.520,277,246,0,1,0
6.640,288,246,0,1,0
6.750,296,245,0,1,0
6.870,299,245,0,1,0
6.980,300,245,0,1,0
7.100,301,245,0,1,0
7.220,303,245,0,1,0
7.340,303,245,0,1,0
7.460,303,245,0,1,0
7.570,304,245,0,1,0
7.680,307,246,0,1,0
7.790,310,246,0,1,0
7.920,313,246,0,1,0
8.040,312,246,0,1,0
8.150,311,246,0,1,0
8.270,313,248,0,1,0
8.380,313,249,0,1,0
8.510,313,249,0,1,0
8.630,315,250,0,1,0
8.750,315,250,0,0,0
8.870,317,250,0,0,0
8.990,321,251,0,0,0
9.110,326,252,0,0,1
9.210,329,253,0,0,1
