Time,Centre position X,Centre position Y
0.000,,
0.240,183,242
0.360,186,244
0.470,192,248
0.650,196,250
0.770,201,248
0.880,207,248
0.990,213,247
1.110,218,247
1.230,224,247
1.350,227,247
1.460,231,247
1.580,236,249
1.690,244,248
1.800,248,248
1.920,253,248
2.030,254,248
2.140,255,247
2.260,255,247
2.380,254,247
2.510,256,248
2.630,258,249
2.750,259,250
2.870,259,250
2.990,258,249
3.100,255,249
3.210,253,248
3.330,255,247
3.460,257,247
3.570,260,246
3.680,262,246
3.790,261,246
3.900,262,246
4.020,262,246
4.140,262,246
4.250,262,246
4.360,262,246
4.470,261,246
4.580,261,246
4.700,262,246
4.810,262,246
4.930,262,246
5.040,263,246
5.150,264,245
5.260,265,245
5.380,265,245
5.490,265,245
5.610,264,245
5.720,265,245
5.830,267,243
5.960,273,242
6.070,275,241
6.190,275,241
6.310,275,241
6.420,269,243
6.540,269,244
6.660,274,245
6.770,278,245
6.880,281,245
6.990,284,245
7.120,289,245
7.240,292,245
7.350,298,246
7.460,305,247
7.580,315,248
7.700,323,250
7.820,333,251
7.940,339,251
8.060,347,251
8.180,355,250
8.290,364,251
8.410,371,251
8.520,378,251
8.640,388,251
8.760,394,251
8.870,398,250
8.980,401,251
9.090,404,251
9.210,405,250
9.320,405,250
9.440,400,250
9.560,398,249
9.680,398,249
9.790,396,247
9.900,396,247
10.020,394,247
10.140,394,248
10.250,397,247
10.370,403,247
10.480,410,246
10.590,414,245
10.700,418,245
10.820,418,244
10.940,417,244
11.050,418,245
11.160,423,246
11.290,426,246
11.400,426,247
11.520,428,246
11.640,428,246
11.750,428,245
11.860,427,244
11.980,428,244
12.080,429,243
12.200,428,243
12.310,426,243
12.420,424,244
12.540,422,245
12.650,425,246
12.770,427,247
12.880,423,246
13.000,420,246
13.110,419,246
13.230,420,247
13.340,423,245
13.450,424,245
13.560,424,245
13.680,425,245
13.790,425,245
13.900,424,245
14.020,423,245
14.140,424,245
14.250,424,244
14.370,423,244
14.490,422,245
14.610,416,246
14.720,409,247
14.840,405,247
14.960,403,248
15.080,399,248
15.200,393,247
15.320,388,249
15.430,387,249
15.550,384,248
15.680,376,247
15.800,369,248
15.910,364,248
16.030,359,247
16.140,357,246
16.260,355,246
16.380,349,246
16.500,344,247
16.620,338,246
16.740,337,247
16.850,337,249
16.970,334,250
17.090,333,249
17.220,333,248
17.330,330,248
17.450,323,249
17.570,316,250
17.690,309,247
17.800,309,248
17.910,309,248
