Time,Centre position X,Centre position Y
0.000,,
0.560,310,249
0.670,311,249
0.790,312,251
0.900,313,252
1.010,313,252
1.140,313,253
1.260,313,252
1.370,313,253
1.480,313,252
1.590,313,252
1.700,313,252
1.810,312,252
1.930,312,252
2.050,311,252
2.160,311,251
2.280,314,251
2.400,317,252
2.520,317,254
2.630,318,253
2.750,319,253
2.870,320,252
3.460,336,164
3.580,336,164
3.750,336,166
3.870,337,166
4.150,336,212
4.260,337,213
4.530,337,164
4.700,336,164
4.810,336,165
4.920,336,163
5.200,335,166
5.430,336,164
5.550,336,165
5.750,336,166
6.240,336,164
6.390,336,165
6.510,336,164
6.620,336,165
6.750,336,165
6.970,335,126
7.370,334,127
7.800,336,164
7.920,336,164
8.030,334,126
8.180,334,128
8.520,334,127
8.650,334,126
8.770,336,212
8.940,337,212
9.120,337,211
9.230,337,212
9.410,337,211
9.520,336,212
9.870,337,212
9.980,337,212
10.090,337,212
10.200,337,211
10.320,337,212
10.430,337,214
10.550,337,214
10.690,337,214
10.810,336,215
10.920,336,215
11.250,336,215
11.440,336,215
11.760,336,215
11.890,336,215
12.000,337,214
12.110,336,215
12.390,327,249
12.510,326,249
12.620,327,249
12.740,330,243
12.850,330,240
12.960,329,239
13.080,328,237
13.200,327,234
13.310,326,234
13.420,325,233
13.540,325,231
13.660,325,231
13.770,325,231
13.890,325,232
14.010,326,231
14.130,326,231
14.240,325,228
14.360,325,226
14.470,327,227
14.570,329,224
14.690,330,220
14.800,332,215
14.920,332,213
15.040,333,213
15.150,334,213
15.270,334,214
15.380,334,214
15.490,334,214
15.610,333,215
15.730,332,219
15.840,331,223
15.960,330,226
16.080,328,225
16.200,326,225
16.320,326,226
16.440,326,226
16.550,326,227
16.660,327,227
16.780,327,227
16.900,327,226
17.010,327,226
17.130,328,227
17.250,329,227
17.360,330,228
17.480,330,231
17.580,329,232
17.700,325,235
17.810,324,236
17.920,323,236
18.030,321,238
18.150,320,240
18.260,319,241
18.370,315,244
18.480,313,243
18.600,317,243
18.730,316,244
18.850,317,244
18.970,317,245
19.080,318,245
19.200,318,246
19.310,318,247
19.430,319,248
19.540,319,249
19.650,319,249
19.770,319,249
19.880,319,250
20.000,319,249
20.120,319,249
20.240,320,245
20.360,320,243
20.480,321,243
20.590,321,243
20.720,322,243
20.830,325,243
20.950,326,244
21.080,327,244
21.190,327,243
21.310,328,243
21.430,328,242
21.550,327,243
21.650,327,243
21.770,328,243
21.890,329,243
22.020,328,244
22.140,331,249
22.250,332,250
22.370,333,251
22.540,334,252
22.680,332,250
22.800,330,248
22.920,330,249
23.030,334,253
23.140,335,255
23.270,335,256
23.410,334,255
23.530,334,256
23.650,333,254
23.820,328,248
23.960,328,247
24.100,328,248
24.210,330,251
25.060,334,233
25.180,335,232
25.300,336,231
25.410,336,230
25.530,336,230
25.640,336,230
25.760,336,228
25.870,337,228
25.980,336,229
26.100,335,231
26.230,334,231
26.350,332,230
26.460,332,228
26.570,331,227
26.690,330,226
26.800,330,225
26.910,330,225
27.030,330,225
27.150,330,224
27.270,331,223
27.390,331,222
27.510,331,225
27.620,330,225
27.740,330,224
27.850,329,224
27.970,331,229
28.090,334,232
28.190,334,237
28.310,331,238
28.430,329,238
28.540,329,239
28.670,323,240
28.780,317,242
28.960,286,242
29.080,275,243
29.190,267,244
29.300,260,244
29.420,252,244
29.530,252,245
29.650,254,246
29.770,254,245
29.880,253,244
30.000,251,243
30.110,251,243
30.220,252,243
30.330,253,244
30.440,253,244
30.550,253,245
30.660,239,246
30.780,226,246
30.900,210,247
31.020,200,247
31.140,199,246
31.260,198,245
31.370,197,245
31.490,197,245
31.610,197,245
31.740,197,245
31.850,197,245
31.970,192,247
32.090,190,248
32.210,188,250
32.320,187,251
32.430,186,252
32.560,186,252
32.680,185,252
32.790,185,252
32.900,185,252
33.010,186,252
33.120,185,252
33.240,186,252
33.360,187,251
33.470,189,249
33.590,192,250
33.710,197,250
33.830,205,250
33.940,214,250
34.050,224,249
34.160,241,247
34.280,252,247
34.390,266,247
34.520,279,248
34.640,286,248
34.750,288,249
34.860,288,249
34.970,287,249
35.100,290,249
35.210,292,249
35.330,294,249
35.440,298,249
35.570,302,250
35.690,304,251
35.800,307,251
35.930,311,252
36.050,312,252
36.160,308,250
36.270,308,248
36.380,310,247
36.490,311,247
36.600,312,247
36.710,312,246
36.810,314,244
36.940,316,243
37.050,320,240
37.160,322,237
37.280,323,235
37.390,325,233
37.500,325,233
37.620,325,235
37.730,324,236
37.850,324,234
37.960,323,233
38.070,323,232
38.180,323,231
38.300,324,229
38.410,323,228
38.530,322,228
38.650,322,227
38.760,322,228
38.870,322,228
38.990,322,228
39.110,322,228
39.230,322,228
39.350,322,229
39.460,323,227
39.570,322,226
39.690,322,225
39.800,322,224
39.920,323,223
40.030,322,223
40.140,322,224
40.260,321,222
40.380,322,221
40.490,322,220
40.610,322,220
40.730,321,219
40.850,321,219
40.960,321,220
41.080,321,221
41.200,321,221
41.310,321,221
41.430,321,220
41.550,322,223
41.660,323,230
41.780,323,233
41.890,325,237
42.000,325,238
42.120,324,239
42.240,323,241
42.360,316,242
42.470,302,242
42.590,297,242
42.700,294,242
42.810,293,242
42.930,291,243
43.040,291,242
43.150,290,242
43.290,287,243
43.400,287,245
43.510,287,245
43.640,288,243
43.760,287,242
43.880,282,242
43.990,279,243
44.110,270,242
44.220,261,243
44.340,254,243
44.460,251,243
44.570,248,244
44.680,241,244
44.800,236,246
44.920,234,247
45.040,234,248
45.160,235,246
45.280,233,244
45.390,233,243
45.510,232,243
45.620,233,244
45.740,234,243
45.860,233,244
45.980,233,244
46.090,234,245
46.210,234,245
46.320,233,245
46.430,232,245
46.560,227,245
46.680,229,248
46.800,231,246
46.910,237,244
47.040,252,245
47.150,269,247
47.270,279,248
47.390,290,249
47.510,297,250
47.620,303,249
47.730,306,249
47.850,308,249
47.970,309,248
48.090,309,248
48.200,309,248
48.320,309,248
48.440,309,248
48.550,309,248
48.670,309,247
48.780,310,247
48.900,312,246
49.010,312,246
49.140,312,246
49.250,312,246
49.360,312,246
49.470,312,246
49.590,312,246
49.700,312,246
49.820,312,246
49.930,313,246
50.050,314,245
50.180,315,245
50.290,315,246
50.400,316,246
50.520,317,246
50.630,318,246
50.750,321,247
50.870,325,248
50.980,328,249
51.100,328,250
51.220,328,250
51.330,327,250
51.440,326,250
51.550,327,252
51.670,328,253
51.780,329,256
51.890,330,259
52.010,330,260
52.130,330,260
52.240,330,260
52.370,331,261
52.480,331,260
52.590,332,261
52.710,332,261
52.840,332,261
52.950,331,261
53.080,331,261
53.190,331,261
53.300,331,261
53.410,331,261
53.530,331,261
53.650,331,261
53.770,331,261
53.880,331,261
54.000,331,261
54.110,331,261
54.230,331,261
54.350,331,261
54.460,331,261
54.580,331,261
54.690,331,261
54.810,331,261
54.920,331,261
55.040,331,261
55.140,331,261
55.260,328,260
55.370,328,258
55.480,326,257
55.600,324,255
55.710,323,254
55.830,323,253
55.950,323,252
56.070,324,251
56.180,324,250
56.300,325,248
56.420,326,248
56.530,326,246
56.640,326,244
56.750,327,243
56.880,326,244
57.000,326,246
57.110,325,248
57.220,323,250
57.340,324,249
57.450,320,251
57.570,309,250
57.680,296,249
57.790,280,249
57.910,281,248
58.020,281,248
58.130,281,248
58.240,281,248
58.360,281,248
58.480,282,248
58.600,282,248
58.710,280,247
58.830,273,247
58.940,267,247
59.060,252,245
59.170,240,245
59.290,227,246
59.400,221,247
59.510,219,247
59.630,217,246
59.750,215,247
59.860,216,248
59.980,219,247
60.090,219,246
60.200,216,246
60.320,204,247
60.440,200,245
60.550,194,246
60.660,190,248
60.780,191,247
60.900,192,249
61.010,197,249
61.130,198,249
61.250,200,249
61.360,199,249
61.480,198,249
61.590,198,249
61.710,198,249
61.830,197,250
61.950,197,249
62.060,197,250
62.190,197,250
62.310,197,250
62.430,197,250
62.550,197,250
62.670,197,250
62.780,197,250
62.890,197,250
63.010,197,250
63.120,197,250
63.240,197,250
63.360,197,250
63.470,197,250
63.580,197,250
63.710,197,250
63.830,197,250
63.950,197,250
64.060,197,250
64.180,197,250
64.310,197,250
64.430,197,250
64.550,197,250
64.650,197,250
64.770,197,250
64.900,197,250
65.000,197,250
65.110,197,250
65.230,197,250
65.350,197,250
65.460,198,249
65.580,197,250
65.700,197,249
65.820,199,249
65.940,200,250
66.050,202,251
66.170,204,251
66.290,207,251
66.400,209,250
66.520,214,250
66.630,220,251
66.750,223,250
66.860,223,250
66.980,223,252
67.100,223,251
67.210,223,250
67.330,225,249
67.440,231,250
67.570,236,248
67.680,239,249
67.790,239,248
67.900,241,248
68.020,253,248
68.130,260,247
68.250,265,248
68.360,267,248
68.480,271,249
68.600,275,249
68.710,280,249
68.830,288,249
68.940,293,249
69.060,295,248
69.180,296,249
69.280,296,249
69.400,296,249
69.520,296,249
69.630,296,248
69.740,296,249
69.860,296,249
69.970,295,249
70.090,294,249
70.210,297,250
70.330,301,250
70.450,304,250
70.560,305,250
70.680,306,250
70.800,307,251
70.910,309,252
71.020,312,252
71.140,314,252
71.250,312,251
71.370,312,250
71.490,315,248
71.610,318,246
71.730,319,246
71.860,319,246
71.970,320,245
72.080,322,242
72.200,322,241
72.320,323,240
72.430,324,239
72.540,325,238
72.660,324,235
72.780,324,232
72.910,324,231
73.020,323,232
73.130,323,232
73.250,323,233
73.380,322,234
73.490,322,234
73.600,322,234
73.720,322,234
73.840,322,235
73.950,322,234
74.070,323,235
74.180,323,236
74.310,324,236
74.430,323,235
74.540,323,235
74.660,323,234
74.780,322,234
74.890,322,233
75.000,322,232
75.120,322,232
75.230,322,232
75.350,322,233
75.460,323,233
75.570,323,234
75.690,323,235
75.810,323,236
75.930,325,238
76.060,325,240
76.180,325,241
76.300,325,241
76.420,323,242
76.530,320,243
76.650,312,244
76.760,299,243
76.860,288,243
76.980,270,245
77.090,257,245
77.210,240,245
77.330,229,245
77.440,223,245
77.560,215,244
77.670,212,244
77.790,207,244
77.910,202,245
78.030,201,244
78.140,200,243
78.260,200,244
78.380,200,243
78.500,199,243
78.610,199,243
78.730,199,243
78.840,197,243
78.950,196,243
79.070,193,243
79.190,191,243
79.300,189,244
79.420,188,244
79.530,188,243
79.640,188,243
79.770,188,243
79.880,187,243
79.990,187,243
80.120,190,243
80.240,191,243
80.360,194,245
80.480,197,248
80.600,200,250
80.710,200,250
80.830,202,250
80.940,200,250
81.060,200,249
81.170,201,249
81.280,203,250
81.400,208,249
81.520,215,250
81.640,213,250
81.750,213,249
81.870,221,247
82.000,227,246
82.120,228,245
82.240,231,246
82.360,245,246
82.470,257,247
82.590,262,248
82.710,269,249
82.820,274,250
82.940,279,250
83.060,281,251
83.170,284,252
83.290,292,251
83.390,300,251
83.510,306,251
83.640,308,251
83.750,308,251
83.860,310,250
83.990,314,248
84.100,316,246
84.210,317,245
84.330,318,245
84.440,320,244
84.550,322,243
84.670,324,241
84.780,325,241
84.900,324,242
85.010,324,244
85.130,329,245
85.240,335,246
85.350,342,246
85.470,356,248
85.590,366,250
85.710,375,250
85.830,380,251
85.950,390,249
86.070,401,249
86.190,416,248
86.300,424,247
86.420,425,247
86.540,426,247
86.670,431,248
86.780,439,247
86.900,444,247
87.000,451,248
87.120,455,247
87.240,456,246
87.350,456,246
87.470,458,245
87.580,459,245
87.700,459,245
87.810,460,245
87.920,463,246
88.040,464,245
88.160,464,245
88.280,466,243
88.400,466,243
88.520,466,243
88.630,466,243
88.750,466,243
88.870,466,243
88.990,466,243
89.120,466,243
89.230,467,243
89.350,466,244
89.470,465,245
89.590,465,245
89.700,466,245
89.810,466,247
89.930,467,247
90.050,467,247
90.160,467,247
90.270,467,248
90.380,467,247
90.500,466,247
90.610,465,246
90.720,462,244
90.840,459,243
90.950,454,242
91.070,447,242
91.180,446,242
91.300,445,242
91.420,441,243
91.540,436,244
91.650,428,246
91.770,429,246
91.900,428,247
92.010,426,248
92.130,424,249
92.250,424,249
92.370,424,249
92.490,423,249
92.600,422,249
92.710,422,247
92.840,420,246
92.950,406,246
93.060,394,246
93.170,385,245
93.290,375,244
93.410,371,245
93.530,372,245
93.640,373,245
93.770,373,245
93.880,372,245
93.990,372,245
94.110,372,245
94.220,371,245
94.340,371,244
94.460,364,244
94.580,356,243
94.700,352,243
94.810,352,243
94.930,351,243
95.060,342,241
95.180,339,237
95.300,337,236
95.420,337,236
95.530,337,235
95.650,337,235
95.770,337,236
95.890,336,233
96.000,336,230
96.110,335,229
96.230,335,231
96.350,336,235
96.460,337,239
96.570,335,242
96.680,331,243
96.800,325,243
96.920,321,244
97.030,318,246
97.150,314,247
97.260,307,248
97.380,292,249
97.500,281,248
97.610,272,248
97.730,262,249
97.850,256,249
97.960,256,250
98.070,257,250
98.180,256,251
98.300,256,252
98.420,256,252
98.530,256,253
98.640,256,252
98.760,256,251
98.880,256,250
99.010,252,250
99.120,243,249
99.250,233,249
99.360,229,247
99.470,224,247
99.580,223,247
99.700,223,247
99.820,216,247
99.930,201,249
100.050,198,249
100.160,200,249
100.280,199,249
100.390,198,251
100.490,197,251
100.610,197,250
100.720,196,251
100.840,197,250
100.960,197,251
101.080,197,253
101.200,197,254
101.310,196,254
101.430,196,255
101.540,196,255
101.650,195,254
101.780,195,255
101.890,195,254
102.000,195,254
102.120,195,254
102.240,195,254
102.350,195,254
102.460,195,254
102.580,197,252
102.700,198,251
102.810,201,250
