Time,Centre position X,Centre position Y,In Brazo abierto,In brazo cerrado,In centro+
0.000,,,0,1,0
0.220,445,245,0,1,0
0.340,452,245,0,1,0
0.450,461,245,0,1,0
0.580,464,246,0,1,0
0.700,467,245,0,1,0
0.820,467,245,0,1,0
0.930,469,246,0,1,0
1.050,469,246,0,1,0
1.160,468,246,0,1,0
1.270,469,246,0,1,0
1.380,470,246,0,1,0
1.510,472,245,0,1,0
1.620,471,245,0,1,0
1.730,471,244,0,1,0
1.840,471,244,0,1,0
1.960,471,245,0,1,0
2.070,470,245,0,1,0
2.190,469,246,0,1,0
2.300,469,245,0,1,0
2.430,469,244,0,1,0
2.540,467,245,0,1,0
2.670,466,245,0,1,0
2.780,466,244,0,1,0
2.890,466,245,0,1,0
3.010,466,245,0,1,0
3.120,466,245,0,1,0
3.240,467,245,0,1,0
3.350,466,245,0,1,0
3.460,466,245,0,1,0
3.580,466,245,0,1,0
3.700,466,245,0,1,0
3.810,466,244,0,1,0
3.940,466,245,0,1,0
4.060,466,245,0,1,0
4.170,466,245,0,1,0
4.280,465,246,0,1,0
4.400,466,246,0,1,0
4.510,467,244,0,1,0
4.630,467,244,0,1,0
4.740,466,244,0,1,0
4.850,467,244,0,1,0
4.960,466,244,0,1,0
5.070,466,244,0,1,0
5.190,465,243,0,1,0
5.320,465,243,0,1,0
5.430,465,243,0,1,0
5.540,464,243,0,1,0
5.660,465,243,0,1,0
5.770,464,243,0,1,0
5.880,464,242,0,1,0
5.990,464,242,0,1,0
6.110,465,242,0,1,0
6.240,465,242,0,1,0
6.360,465,242,0,1,0
6.470,465,242,0,1,0
6.580,464,242,0,1,0
6.680,464,243,0,1,0
6.790,465,242,0,1,0
6.910,465,242,0,1,0
7.030,466,242,0,1,0
7.140,466,242,0,1,0
7.270,466,242,0,1,0
7.380,466,242,0,1,0
7.490,466,242,0,1,0
7.610,466,242,0,1,0
7.730,466,242,0,1,0
7.840,466,242,0,1,0
7.960,466,242,0,1,0
8.080,466,242,0,1,0
8.190,466,242,0,1,0
8.300,466,242,0,1,0
8.420,466,242,0,1,0
8.530,466,242,0,1,0
8.650,464,243,0,1,0
8.760,466,243,0,1,0
8.870,465,243,0,1,0
8.990,466,244,0,1,0
9.090,466,244,0,1,0
9.210,467,244,0,1,0
9.320,467,244,0,1,0
9.430,467,245,0,1,0
9.550,467,245,0,1,0
9.660,467,244,0,1,0
9.770,466,245,0,1,0
9.880,467,245,0,1,0
10.000,467,244,0,1,0
10.110,467,244,0,1,0
10.220,467,244,0,1,0
10.330,468,244,0,1,0
10.440,468,243,0,1,0
10.550,469,245,0,1,0
10.660,469,244,0,1,0
10.770,468,244,0,1,0
10.880,468,244,0,1,0
10.990,468,244,0,1,0
11.100,468,245,0,1,0
11.220,468,244,0,1,0
11.330,468,244,0,1,0
11.450,469,245,0,1,0
11.560,469,245,0,1,0
11.680,468,245,0,1,0
11.790,468,245,0,1,0
11.910,467,244,0,1,0
12.030,467,244,0,1,0
12.140,466,244,0,1,0
12.260,466,243,0,1,0
12.380,466,243,0,1,0
12.490,466,243,0,1,0
12.610,466,243,0,1,0
12.730,466,243,0,1,0
12.850,466,243,0,1,0
12.970,467,243,0,1,0
13.090,466,243,0,1,0
13.210,467,243,0,1,0
13.320,466,243,0,1,0
13.430,466,243,0,1,0
13.560,466,243,0,1,0
13.670,465,243,0,1,0
13.790,465,243,0,1,0
13.920,465,243,0,1,0
14.030,464,243,0,1,0
14.150,465,242,0,1,0
14.260,465,242,0,1,0
14.380,466,245,0,1,0
14.500,466,244,0,1,0
14.630,466,243,0,1,0
14.740,466,242,0,1,0
14.860,465,242,0,1,0
14.980,466,241,0,1,0
15.090,466,242,0,1,0
15.210,466,241,0,1,0
15.320,466,242,0,1,0
15.430,466,242,0,1,0
15.550,465,242,0,1,0
15.660,465,242,0,1,0
15.780,466,242,0,1,0
15.900,466,242,0,1,0
16.010,466,242,0,1,0
16.130,466,242,0,1,0
16.250,466,242,0,1,0
16.360,466,242,0,1,0
16.470,466,242,0,1,0
16.590,466,242,0,1,0
16.710,467,242,0,1,0
16.820,466,242,0,1,0
16.930,465,242,0,1,0
17.040,464,242,0,1,0
17.160,465,242,0,1,0
17.260,465,242,0,1,0
17.370,466,243,0,1,0
17.480,466,243,0,1,0
17.600,465,243,0,1,0
17.720,466,243,0,1,0
17.830,465,242,0,1,0
17.950,465,243,0,1,0
18.070,465,243,0,1,0
18.180,465,243,0,1,0
18.290,465,243,0,1,0
18.410,466,243,0,1,0
18.520,466,243,0,1,0
18.630,466,243,0,1,0
18.760,465,243,0,1,0
18.870,466,244,0,1,0
18.980,465,244,0,1,0
19.090,466,244,0,1,0
19.220,466,243,0,1,0
19.330,466,244,0,1,0
19.450,466,244,0,1,0
19.560,466,244,0,1,0
19.670,466,244,0,1,0
19.780,465,244,0,1,0
19.890,466,244,0,1,0
20.010,465,244,0,1,0
20.120,466,244,0,1,0
20.240,465,244,0,1,0
20.360,466,244,0,1,0
20.460,465,244,0,1,0
20.590,466,244,0,1,0
20.710,466,244,0,1,0
20.820,466,244,0,1,0
20.940,466,244,0,1,0
21.060,466,244,0,1,0
21.170,466,243,0,1,0
21.300,466,243,0,1,0
21.420,466,242,0,1,0
21.530,466,242,0,1,0
21.650,466,242,0,1,0
21.770,465,242,0,1,0
21.890,465,242,0,1,0
22.010,465,242,0,1,0
22.130,465,242,0,1,0
22.240,465,242,0,1,0
22.360,466,242,0,1,0
22.470,466,242,0,1,0
22.590,466,242,0,1,0
22.700,466,242,0,1,0
22.810,466,242,0,1,0
22.930,467,242,0,1,0
23.050,466,242,0,1,0
23.160,467,242,0,1,0
23.280,466,242,0,1,0
23.390,467,242,0,1,0
23.500,467,242,0,1,0
23.610,466,242,0,1,0
23.730,467,242,0,1,0
23.840,466,242,0,1,0
23.950,467,242,0,1,0
24.060,467,242,0,1,0
24.180,467,242,0,1,0
24.290,467,242,0,1,0
24.400,467,242,0,1,0
24.510,466,241,0,1,0
24.630,465,241,0,1,0
24.750,464,241,0,1,0
24.870,460,241,0,1,0
24.980,457,242,0,1,0
25.090,455,241,0,1,0
25.210,452,243,0,1,0
25.330,453,243,0,1,0
25.440,452,242,0,1,0
25.560,451,242,0,1,0
25.680,449,242,0,1,0
25.790,446,242,0,1,0
25.910,442,242,0,1,0
26.030,435,243,0,1,0
26.150,430,242,0,1,0
26.260,426,244,0,1,0
26.370,421,244,0,1,0
26.490,420,244,0,1,0
26.610,417,244,0,1,0
26.720,413,245,0,1,0
26.830,411,245,0,1,0
26.950,407,246,0,1,0
27.070,403,247,0,1,0
27.180,397,246,0,1,0
27.300,391,248,0,1,0
27.420,385,248,0,1,0
27.530,379,248,0,1,0
27.650,373,250,0,1,0
27.770,371,249,0,1,0
27.870,367,249,0,1,0
27.980,367,249,0,1,0
28.100,365,249,0,1,0
28.210,364,250,0,1,0
28.320,363,250,0,1,0
28.440,363,250,0,1,0
28.550,365,249,0,1,0
28.660,367,248,0,1,0
28.790,368,249,0,1,0
28.910,368,249,0,1,0
29.030,368,249,0,1,0
29.150,368,248,0,1,0
29.260,368,248,0,1,0
29.380,364,246,0,1,0
29.500,360,245,0,1,0
29.620,358,245,0,1,0
29.740,358,244,0,1,0
29.860,357,244,0,1,0
29.980,358,244,0,1,0
30.100,357,243,0,1,0
30.210,356,243,0,1,0
30.320,356,243,0,1,0
30.440,355,242,0,1,0
30.560,356,242,0,1,0
30.690,355,242,0,1,0
30.800,355,242,0,1,0
30.910,355,242,0,1,0
31.020,355,242,0,1,0
31.140,354,242,0,1,0
31.250,353,241,0,1,0
31.370,353,241,0,1,0
31.500,356,243,0,1,0
31.610,355,243,0,1,0
31.730,356,244,0,1,0
31.840,358,244,0,1,0
31.960,359,244,0,1,0
32.070,362,244,0,1,0
32.180,362,244,0,1,0
32.290,362,244,0,1,0
32.400,365,244,0,1,0
32.520,365,244,0,1,0
32.630,371,242,0,1,0
32.750,379,242,0,1,0
32.860,387,242,0,1,0
32.980,403,243,0,1,0
33.090,414,243,0,1,0
33.200,423,242,0,1,0
33.310,432,243,0,1,0
33.440,445,244,0,1,0
33.560,456,244,0,1,0
33.670,464,245,0,1,0
33.790,465,247,0,1,0
33.910,465,247,0,1,0
34.030,465,247,0,1,0
34.150,467,245,0,1,0
34.270,468,246,0,1,0
34.400,468,245,0,1,0
34.510,467,246,0,1,0
34.620,467,245,0,1,0
34.740,467,246,0,1,0
34.870,468,245,0,1,0
34.980,468,245,0,1,0
35.090,468,246,0,1,0
35.210,467,245,0,1,0
35.320,468,245,0,1,0
35.440,468,244,0,1,0
35.560,468,245,0,1,0
35.690,468,243,0,1,0
35.810,468,244,0,1,0
35.930,468,243,0,1,0
36.040,468,244,0,1,0
36.160,468,244,0,1,0
36.280,468,244,0,1,0
36.390,468,244,0,1,0
36.510,468,244,0,1,0
36.630,468,244,0,1,0
36.750,468,244,0,1,0
36.870,468,244,0,1,0
36.990,468,244,0,1,0
37.110,468,244,0,1,0
37.210,468,244,0,1,0
37.330,468,244,0,1,0
37.440,468,245,0,1,0
37.550,468,244,0,1,0
37.670,469,244,0,1,0
37.780,468,244,0,1,0
37.890,468,244,0,1,0
38.010,469,244,0,1,0
38.130,468,244,0,1,0
38.240,469,244,0,1,0
38.350,469,245,0,1,0
38.470,469,245,0,1,0
38.580,470,245,0,1,0
38.700,470,245,0,1,0
38.820,470,245,0,1,0
38.940,469,245,0,1,0
39.040,469,245,0,1,0
39.160,469,245,0,1,0
39.280,469,244,0,1,0
39.390,469,245,0,1,0
39.510,468,244,0,1,0
39.620,469,244,0,1,0
39.740,468,245,0,1,0
39.850,469,244,0,1,0
39.970,469,244,0,1,0
40.080,469,244,0,1,0
40.190,468,244,0,1,0
40.310,469,244,0,1,0
40.410,468,244,0,1,0
40.530,469,244,0,1,0
40.640,468,244,0,1,0
40.760,468,245,0,1,0
40.880,468,244,0,1,0
40.990,468,244,0,1,0
41.110,468,245,0,1,0
41.230,468,244,0,1,0
41.350,468,245,0,1,0
41.470,468,244,0,1,0
41.590,469,244,0,1,0
41.700,469,244,0,1,0
41.830,469,244,0,1,0
41.940,469,244,0,1,0
42.060,468,244,0,1,0
42.170,468,244,0,1,0
42.280,468,244,0,1,0
42.400,467,245,0,1,0
42.510,467,245,0,1,0
42.620,468,246,0,1,0
42.740,466,245,0,1,0
42.850,467,245,0,1,0
42.970,466,246,0,1,0
43.080,465,246,0,1,0
43.190,465,246,0,1,0
43.320,466,246,0,1,0
43.430,466,245,0,1,0
43.550,467,246,0,1,0
43.660,467,246,0,1,0
43.790,468,245,0,1,0
43.900,468,245,0,1,0
44.020,468,245,0,1,0
44.140,469,245,0,1,0
44.270,468,245,0,1,0
44.390,468,245,0,1,0
44.510,468,245,0,1,0
44.630,468,245,0,1,0
44.740,468,246,0,1,0
44.860,468,245,0,1,0
44.970,468,245,0,1,0
45.090,468,245,0,1,0
45.200,468,246,0,1,0
45.320,468,245,0,1,0
45.430,467,245,0,1,0
45.550,466,244,0,1,0
45.670,466,244,0,1,0
45.780,466,244,0,1,0
45.900,466,244,0,1,0
46.010,466,243,0,1,0
46.120,466,244,0,1,0
46.240,465,244,0,1,0
46.350,464,243,0,1,0
46.460,462,243,0,1,0
46.580,462,243,0,1,0
46.690,462,242,0,1,0
46.800,462,242,0,1,0
46.920,462,242,0,1,0
47.030,462,243,0,1,0
47.150,461,242,0,1,0
47.280,462,243,0,1,0
47.400,462,242,0,1,0
47.520,461,242,0,1,0
47.640,461,242,0,1,0
47.760,462,242,0,1,0
47.870,461,242,0,1,0
47.980,461,242,0,1,0
48.100,461,242,0,1,0
48.220,460,241,0,1,0
48.330,458,241,0,1,0
48.440,459,242,0,1,0
48.550,458,241,0,1,0
48.680,458,242,0,1,0
48.790,457,242,0,1,0
48.890,459,242,0,1,0
49.030,458,242,0,1,0
49.150,459,242,0,1,0
49.270,459,242,0,1,0
49.380,459,243,0,1,0
49.500,458,242,0,1,0
49.620,459,242,0,1,0
49.730,459,243,0,1,0
49.850,460,243,0,1,0
49.970,458,242,0,1,0
50.080,458,242,0,1,0
50.190,459,242,0,1,0
50.300,458,243,0,1,0
50.420,458,243,0,1,0
50.540,459,243,0,1,0
50.670,457,243,0,1,0
50.780,459,243,0,1,0
50.890,458,243,0,1,0
51.010,458,242,0,1,0
51.130,458,243,0,1,0
51.250,457,242,0,1,0
51.360,458,242,0,1,0
51.470,457,242,0,1,0
51.580,458,242,0,1,0
51.690,458,243,0,1,0
51.810,458,242,0,1,0
51.930,457,242,0,1,0
52.040,457,242,0,1,0
52.160,457,242,0,1,0
52.270,457,242,0,1,0
52.390,457,242,0,1,0
52.510,457,242,0,1,0
52.620,456,242,0,1,0
52.730,456,242,0,1,0
52.850,457,242,0,1,0
52.970,456,242,0,1,0
53.090,457,242,0,1,0
53.200,457,242,0,1,0
53.310,456,242,0,1,0
53.430,457,242,0,1,0
53.550,457,242,0,1,0
53.680,457,242,0,1,0
53.800,456,242,0,1,0
53.910,457,242,0,1,0
54.020,456,242,0,1,0
54.130,456,242,0,1,0
54.250,456,242,0,1,0
54.360,456,242,0,1,0
54.470,456,242,0,1,0
54.590,459,242,0,1,0
54.700,461,242,0,1,0
54.830,462,243,0,1,0
54.950,463,244,0,1,0
55.130,464,244,0,1,0
55.250,465,244,0,1,0
55.360,465,244,0,1,0
55.480,466,244,0,1,0
55.600,468,244,0,1,0
55.720,467,245,0,1,0
55.830,468,244,0,1,0
55.950,467,244,0,1,0
56.060,467,243,0,1,0
56.170,467,244,0,1,0
56.280,467,244,0,1,0
56.400,467,244,0,1,0
56.510,466,244,0,1,0
56.620,466,244,0,1,0
56.740,465,244,0,1,0
56.860,465,244,0,1,0
56.970,466,244,0,1,0
