Time,Centre position X,Centre position Y
0.000,,
0.210,290,106
0.320,289,105
0.450,289,104
0.560,291,105
0.680,293,107
0.810,294,108
0.930,294,109
1.040,294,109
1.150,294,110
1.270,295,110
1.380,294,109
1.490,294,109
1.600,294,109
1.720,296,114
1.860,297,127
2.000,297,137
2.120,296,152
2.260,295,164
2.380,295,172
2.530,295,179
2.650,296,186
2.770,296,197
2.880,294,212
2.990,294,220
3.110,294,227
3.220,294,227
3.340,295,234
3.450,296,240
3.570,297,242
3.680,301,243
3.810,305,246
3.920,316,248
4.050,331,250
4.160,344,250
4.280,356,249
4.400,370,249
4.520,384,249
4.630,393,250
4.750,393,250
4.870,404,250
4.990,415,251
5.100,423,251
5.210,425,250
5.330,425,249
5.450,426,250
5.570,427,251
5.690,428,252
5.810,428,251
5.930,426,250
6.040,427,251
6.160,425,251
6.280,425,251
6.400,425,251
6.520,424,249
6.650,415,247
6.760,406,248
6.870,392,250
6.990,371,253
7.100,352,252
7.210,336,250
7.330,325,248
7.450,317,247
7.580,317,247
7.690,317,247
7.810,317,247
7.930,317,247
8.060,313,248
8.170,311,250
8.290,311,250
8.410,310,251
8.530,308,251
8.650,305,252
8.770,302,252
8.870,298,253
8.990,297,253
9.100,297,253
9.210,296,253
9.330,293,251
9.450,285,251
9.560,274,251
9.680,262,250
9.800,251,248
9.910,239,248
10.020,224,248
10.140,208,248
10.250,208,248
10.370,193,248
10.480,179,248
10.600,169,248
10.710,165,248
10.830,164,249
10.940,163,249
11.050,162,248
11.170,162,249
11.290,161,249
11.400,161,249
11.520,161,249
11.650,162,248
11.760,164,246
11.870,165,246
11.990,165,246
12.090,165,247
12.200,165,248
12.310,165,248
12.420,168,246
12.540,183,245
12.650,207,245
12.760,234,246
12.880,252,247
12.990,261,247
13.100,268,248
13.210,268,248
13.330,269,247
13.440,271,246
13.550,275,245
13.680,277,244
13.790,279,243
13.900,280,243
14.010,280,243
14.120,280,243
14.240,279,243
14.350,281,243
14.470,290,244
14.580,301,245
14.700,318,248
14.810,344,252
14.920,368,253
15.040,392,253
15.160,412,253
15.280,424,253
15.400,426,253
15.510,426,253
15.630,427,251
15.740,426,251
15.850,427,252
15.970,422,251
16.080,426,253
16.210,426,253
16.330,425,252
16.440,417,253
16.560,414,253
16.680,412,253
16.800,411,254
16.920,411,254
17.040,408,253
17.150,407,252
17.270,404,251
17.380,388,251
17.490,369,252
17.600,353,253
17.720,342,254
17.830,329,251
17.940,329,251
18.060,312,249
18.170,307,249
18.290,307,250
18.410,306,251
18.520,303,253
18.640,300,255
18.750,298,256
18.870,296,258
18.980,295,258
19.090,295,258
19.200,294,258
19.320,296,257
19.430,296,258
19.550,295,261
19.670,292,266
19.780,290,269
19.900,290,270
20.010,290,270
20.120,290,270
20.240,291,270
20.360,292,268
20.470,294,272
20.590,294,276
20.700,295,276
20.820,295,275
20.940,295,275
21.060,295,276
21.180,294,279
21.300,293,288
21.410,293,296
21.540,293,296
21.650,292,302
21.760,292,307
21.880,291,311
22.000,293,311
22.120,293,313
22.230,294,316
22.350,294,319
22.470,294,318
22.570,293,324
22.690,293,324
22.800,291,333
22.930,290,342
23.040,289,347
23.150,288,352
23.270,290,356
23.390,292,359
23.500,291,366
23.620,292,372
23.730,293,376
23.850,293,378
23.960,293,378
24.070,293,378
24.190,292,378
24.300,292,379
24.420,292,381
24.530,291,384
24.650,292,385
24.770,292,385
24.870,292,385
24.990,292,385
25.110,292,385
25.230,291,385
25.350,292,385
25.460,292,384
25.580,293,382
25.700,294,381
25.810,294,381
25.930,294,381
26.030,294,380
26.160,294,380
26.270,292,380
26.380,290,383
26.500,288,386
26.610,288,386
26.740,289,385
26.840,289,385
26.960,289,386
27.080,289,387
27.190,289,387
27.300,289,387
27.420,290,382
27.530,290,380
27.660,290,380
27.780,290,379
27.890,293,377
28.010,292,371
28.130,293,365
28.240,293,356
28.370,293,341
28.490,292,322
28.600,292,301
28.720,292,301
28.850,294,281
28.960,296,262
29.070,298,254
29.180,302,248
29.300,309,247
29.420,322,248
29.530,342,250
29.640,367,252
29.760,392,252
29.870,392,252
29.980,412,251
30.100,425,251
30.210,428,253
30.330,427,254
30.440,428,254
30.550,428,254
30.670,429,253
30.780,430,251
30.900,430,251
31.020,432,250
31.140,433,251
31.260,432,251
31.360,432,251
31.480,432,250
31.590,433,251
31.700,433,250
31.820,434,248
31.940,436,248
32.050,435,248
32.160,435,248
32.290,432,249
32.400,431,248
32.510,429,248
32.630,423,248
32.760,417,249
32.880,408,250
32.990,397,253
33.110,390,254
33.220,384,253
33.350,368,253
33.460,349,253
33.580,349,253
33.690,330,252
33.810,317,250
33.930,313,250
34.040,311,250
34.150,311,250
34.250,311,250
34.370,311,250
34.490,311,250
34.610,311,250
34.720,311,250
34.830,311,250
34.950,311,250
35.070,311,250
35.180,311,250
35.300,312,250
35.410,312,249
35.530,312,248
35.650,312,248
35.770,312,247
35.880,312,247
36.000,312,247
36.130,312,247
36.240,312,246
36.360,313,246
36.470,313,246
36.590,313,246
36.710,312,246
36.820,311,245
36.930,309,244
37.050,308,244
37.160,308,244
37.270,308,244
37.380,308,244
37.490,306,243
37.610,303,241
37.730,299,238
37.850,298,237
37.970,301,240
38.090,305,243
38.210,305,243
38.320,303,245
38.440,295,246
38.560,287,248
38.670,272,249
38.780,250,250
38.900,226,250
39.020,207,250
39.140,190,250
39.250,176,250
39.360,176,250
39.480,167,249
39.590,162,248
39.710,158,248
39.830,156,247
39.950,155,247
40.070,156,248
40.190,154,247
40.300,153,247
40.420,153,247
40.540,153,246
40.660,153,246
40.780,153,246
40.900,154,246
41.020,154,246
41.130,154,248
41.260,155,248
41.370,155,247
41.490,160,250
41.610,163,251
41.720,164,250
41.840,162,250
41.960,162,250
42.080,164,249
42.180,166,250
42.290,166,250
42.410,167,250
42.520,167,251
42.640,167,250
42.750,167,251
42.860,168,251
42.980,168,251
43.100,170,251
43.210,174,251
43.320,174,251
43.440,176,251
43.570,177,251
43.680,178,250
43.800,177,250
43.920,184,249
44.030,194,249
44.140,208,247
44.260,221,246
44.370,233,246
44.490,245,246
44.610,255,245
44.730,255,245
44.850,259,245
44.960,265,245
45.090,266,244
45.210,269,244
45.330,273,244
45.440,277,242
45.550,279,241
45.670,280,240
45.780,279,239
45.900,279,239
46.020,279,238
46.140,279,238
46.250,279,239
46.370,279,238
46.480,279,237
46.600,279,237
46.720,280,236
46.830,280,235
46.950,280,233
47.060,280,233
47.190,280,233
47.300,280,233
47.420,280,233
47.530,280,233
